time,species,N,virulence
100,Perennial first-year biomass,4.5142633864749145e-4,0.01787878787878788
100,Perennial adult biomass,0.062228652369208076,0.01787878787878788
100,Annual susceptible biomass,0.00948419708154774,0.01787878787878788
100,Perennial first-year susceptible biomass,3.106543296787286e-6,0.01787878787878788
100,Perennial adult susceptible biomass,0.0015345810814946653,0.01787878787878788
100,Annual infected biomass,0.22390380178702923,0.01787878787878788
100,Perennial first-year infected biomass,4.4831979535070416e-4,0.01787878787878788
100,Perennial adult infected biomass,0.06069407128771341,0.01787878787878788
100,Conidia,4267.842907278078,0.01787878787878788
100,Susceptible annual,10.887722982118925,0.01818181818181818
100,Infected annual,6.385732199626331,0.01818181818181818
100,Annual,17.273455181745256,0.01818181818181818
100,Perennial first-year,1.1841270503335761,0.01818181818181818
100,Perennial adult,0.8178855488815413,0.01818181818181818
100,Litter,1.5040465368943945,0.01818181818181818
100,Annual biomass,0.21963932589690677,0.01818181818181818
100,Perennial first-year biomass,4.518940328160635e-4,0.01818181818181818
100,Perennial adult biomass,0.062290364011216764,0.01818181818181818
100,Annual susceptible biomass,0.009397700105055196,0.01818181818181818
100,Perennial first-year susceptible biomass,3.2750426496479853e-6,0.01818181818181818
100,Perennial adult susceptible biomass,0.0016161872616076572,0.01818181818181818
100,Annual infected biomass,0.21024162579185157,0.01818181818181818
100,Perennial first-year infected biomass,4.486189901664155e-4,0.01818181818181818
100,Perennial adult infected biomass,0.06067417674960911,0.01818181818181818
100,Conidia,4054.5705547788625,0.01818181818181818
100,Susceptible annual,10.305697646579885,0.018484848484848486
100,Infected annual,6.012153283510926,0.018484848484848486
100,Annual,16.317850930090813,0.018484848484848486
100,Perennial first-year,1.185183987313379,0.018484848484848486
100,Perennial adult,0.8186198264491175,0.018484848484848486
100,Litter,1.4306507261289123,0.018484848484848486
100,Annual biomass,0.20747918395802564,0.018484848484848486
100,Perennial first-year biomass,4.52317499316158e-4,0.018484848484848486
100,Perennial adult biomass,0.062346286770864505,0.018484848484848486
100,Annual susceptible biomass,0.009316717822290765,0.018484848484848486
100,Perennial first-year susceptible biomass,3.440406777891489e-6,0.018484848484848486
100,Perennial adult susceptible biomass,0.001696120904124368,0.018484848484848486
100,Annual infected biomass,0.19816246613573488,0.018484848484848486
100,Perennial first-year infected biomass,4.488770925382665e-4,0.018484848484848486
100,Perennial adult infected biomass,0.06065016586674014,0.018484848484848486
100,Conidia,3865.3333980728657,0.018484848484848486
100,Susceptible annual,9.787054406588338,0.018787878787878787
100,Infected annual,5.679587745135615,0.018787878787878787
100,Annual,15.466642151723953,0.018787878787878787
100,Perennial first-year,1.1861480676508864,0.018787878787878787
100,Perennial adult,0.8192895192845842,0.018787878787878787
100,Litter,1.36511989194504,0.018787878787878787
100,Annual biomass,0.19664757451126827,0.018787878787878787
100,Perennial first-year biomass,4.527034100500401e-4,0.018787878787878787
100,Perennial adult biomass,0.062397290741473814,0.018787878787878787
100,Annual susceptible biomass,0.009240762313333456,0.018787878787878787
100,Perennial first-year susceptible biomass,3.60280011649347e-6,0.018787878787878787
100,Perennial adult susceptible biomass,0.001774469750188537,0.018787878787878787
100,Annual infected biomass,0.1874068121979348,0.018787878787878787
100,Perennial first-year infected biomass,4.491006099335466e-4,0.018787878787878787
100,Perennial adult infected biomass,0.06062282099128528,0.018787878787878787
100,Conidia,3696.215715370211,0.018787878787878787
100,Susceptible annual,9.321997552780523,0.019090909090909092
100,Infected annual,5.3816681580804255,0.019090909090909092
100,Annual,14.70366571086095,0.019090909090909092
100,Perennial first-year,1.1870323952772173,0.019090909090909092
100,Perennial adult,0.8199037466471502,0.019090909090909092
100,Litter,1.306241401996792,0.019090909090909092
100,Annual biomass,0.186938798209597,0.019090909090909092
100,Perennial first-year biomass,4.5305708874875686e-4,0.019090909090909092
100,Perennial adult biomass,0.06244407044806288,0.019090909090909092
100,Annual susceptible biomass,0.009169420431346081,0.019090909090909092
100,Perennial first-year susceptible biomass,3.7623652009222196e-6,0.019090909090909092
100,Perennial adult susceptible biomass,0.001851310228398552,0.019090909090909092
100,Annual infected biomass,0.17776937777825091,0.019090909090909092
100,Perennial first-year infected biomass,4.4929472354783464e-4,0.019090909090909092
100,Perennial adult infected biomass,0.06059276021966433,0.019090909090909092
100,Conidia,3544.1208171232074,0.019090909090909092
100,Susceptible annual,8.902652404529563,0.019393939393939394
100,Infected annual,5.113277540833929,0.019393939393939394
100,Annual,14.015929945363492,0.019393939393939394
100,Perennial first-year,1.187847614627929,0.019393939393939394
100,Perennial adult,0.8204699157599731,0.019393939393939394
100,Litter,1.2530402231662061,0.019393939393939394
100,Annual biomass,0.17818751778579392,0.019393939393939394
100,Perennial first-year biomass,4.5338285789515623e-4,0.019393939393939394
100,Perennial adult biomass,0.06248719002656359,0.019393939393939394
100,Annual susceptible biomass,0.009102338976789276,0.019393939393939394
100,Perennial first-year susceptible biomass,3.91923539616167e-6,0.019393939393939394
100,Perennial adult susceptible biomass,0.0019267136916180719,0.019393939393939394
100,Annual infected biomass,0.16908517880900464,0.019393939393939394
100,Perennial first-year infected biomass,4.4946362249899456e-4,0.019393939393939394
100,Perennial adult infected biomass,0.06056047633494552,0.019393939393939394
100,Conidia,3406.5584101779573,0.019393939393939394
100,Susceptible annual,8.522633708652812,0.019696969696969695
100,Infected annual,4.870268431355738,0.019696969696969695
100,Annual,13.39290214000855,0.019696969696969695
100,Perennial first-year,1.188602442016346,0.019696969696969695
100,Perennial adult,0.8209940917370434,0.019696969696969695
100,Litter,1.2047262060414694,0.019696969696969695
100,Annual biomass,0.17025969001300886,0.019696969696969695
100,Perennial first-year biomass,4.5368425522344913e-4,0.019696969696969695
100,Perennial adult biomass,0.06252711139754552,0.019696969696969695
100,Annual susceptible biomass,0.009039210613308202,0.019696969696969695
100,Perennial first-year susceptible biomass,4.0735258464333454e-6,0.019696969696969695
100,Perennial adult susceptible biomass,0.0020007421404294526,0.019696969696969695
100,Annual infected biomass,0.16122047939970066,0.019696969696969695
100,Perennial first-year infected biomass,4.496107293770158e-4,0.019696969696969695
100,Perennial adult infected biomass,0.06052636925711607,0.019696969696969695
100,Conidia,3281.51074207649,0.019696969696969695
100,Susceptible annual,8.17668984829753,0.02
100,Infected annual,4.649230976249155,0.02
100,Annual,12.825920824546685,0.02
100,Perennial first-year,1.1893041568379037,0.02
100,Perennial adult,0.8214813393599865,0.02
100,Litter,1.160649200982946,0.02
100,Annual biomass,0.16304508616918906,0.02
100,Perennial first-year biomass,4.539642330141976e-4,0.02
100,Perennial adult biomass,0.06256422029601956,0.02
100,Annual susceptible biomass,0.008979767209069511,0.02
100,Perennial first-year susceptible biomass,4.225346637207552e-6,0.02
100,Perennial adult susceptible biomass,0.002073454618426243,0.02
100,Annual infected biomass,0.15406531896011955,0.02
100,Perennial first-year infected biomass,4.4973888637699007e-4,0.02
100,Perennial adult infected biomass,0.06049076567759332,0.02
100,Conidia,3167.317172805111,0.02
100,Susceptible annual,7.860475298189653,0.020303030303030302
100,Infected annual,4.447345002502739,0.020303030303030302
100,Annual,12.307820300692391,0.020303030303030302
100,Perennial first-year,1.1899587910450131,0.020303030303030302
100,Perennial adult,0.821935855465695,0.020303030303030302
100,Litter,1.1202716235936183,0.020303030303030302
100,Annual biomass,0.15645251359313758,0.020303030303030302
100,Perennial first-year biomass,4.542252375728565e-4,0.020303030303030302
100,Perennial adult biomass,0.06259883635411267,0.020303030303030302
100,Annual susceptible biomass,0.008923769967435796,0.020303030303030302
100,Perennial first-year susceptible biomass,4.3747935047835505e-6,0.020303030303030302
100,Perennial adult susceptible biomass,0.0021449028045753132,0.020303030303030302
100,Annual infected biomass,0.14752874362570179,0.020303030303030302
100,Perennial first-year infected biomass,4.4985044406807296e-4,0.020303030303030302
100,Perennial adult infected biomass,0.06045393354953736,0.020303030303030302
100,Conidia,3062.6048728094333,0.020303030303030302
100,Susceptible annual,7.570359347888671,0.020606060606060607
100,Infected annual,4.262255283092597,0.020606060606060607
100,Annual,11.832614630981269,0.020606060606060607
100,Perennial first-year,1.190571493675858,0.020606060606060607
100,Perennial adult,0.8223612220755866,0.020606060606060607
100,Litter,1.083144374022243,0.020606060606060607
100,Annual biomass,0.15040579387410935,0.020606060606060607
100,Perennial first-year biomass,4.544693546949852e-4,0.020606060606060607
100,Perennial adult biomass,0.06263123237945449,0.020606060606060607
100,Annual susceptible biomass,0.008871006508428314,0.020606060606060607
100,Perennial first-year susceptible biomass,4.521952708629224e-6,0.020606060606060607
100,Perennial adult susceptible biomass,0.002215133411483182,0.020606060606060607
100,Annual infected biomass,0.14153478736568104,0.020606060606060607
100,Perennial first-year infected biomass,4.4994740198635595e-4,0.020606060606060607
100,Perennial adult infected biomass,0.06041609896797131,0.020606060606060607
100,Conidia,2966.2269439504485,0.020606060606060607
100,Susceptible annual,7.30326646078247,0.02090909090909091
100,Infected annual,4.091967347136174,0.02090909090909091
100,Annual,11.395233807918643,0.02090909090909091
100,Perennial first-year,1.191146607758162,0.02090909090909091
100,Perennial adult,0.8227604606667871,0.02090909090909091
100,Litter,1.0488862815889493,0.02090909090909091
100,Annual biomass,0.14484040510597188,0.02090909090909091
100,Perennial first-year biomass,4.546983444954969e-4,0.02090909090909091
100,Perennial adult biomass,0.06266163848848458,0.02090909090909091
100,Annual susceptible biomass,0.00882128994030476,0.02090909090909091
100,Perennial first-year susceptible biomass,4.666915603635403e-6,0.02090909090909091
100,Perennial adult susceptible biomass,0.002284195156998757,0.02090909090909091
100,Annual infected biomass,0.13601911516566711,0.02090909090909091
100,Perennial first-year infected biomass,4.500314288918615e-4,0.02090909090909091
100,Perennial adult infected biomass,0.06037744333148582,0.02090909090909091
100,Conidia,2877.209148946147,0.02090909090909091
100,Susceptible annual,7.0565965206129935,0.021212121212121213
100,Infected annual,3.9347960745372488,0.021212121212121213
100,Annual,10.991392595150241,0.021212121212121213
100,Perennial first-year,1.1916878426017947,0.021212121212121213
100,Perennial adult,0.8231361516419515,0.021212121212121213
100,Litter,1.0171756007588364,0.021212121212121213
100,Annual biomass,0.13970181282097152,0.021212121212121213
100,Perennial first-year biomass,4.5491370935108805e-4,0.021212121212121213
100,Perennial adult biomass,0.0626902512053009,0.021212121212121213
100,Annual susceptible biomass,0.008774449105555415,0.021212121212121213
100,Perennial first-year susceptible biomass,4.809759125754215e-6,0.021212121212121213
100,Perennial adult susceptible biomass,0.0023521294753872588,0.021212121212121213
100,Annual infected biomass,0.1309273637154161,0.021212121212121213
100,Perennial first-year infected biomass,4.5010395022533384e-4,0.021212121212121213
100,Perennial adult infected biomass,0.060338121729913645,0.021212121212121213
100,Conidia,2794.7295683141238,0.021212121212121213
100,Susceptible annual,6.828125051327366,0.021515151515151515
100,Infected annual,3.789300367728791,0.021515151515151515
100,Annual,10.617425419056158,0.021515151515151515
100,Perennial first-year,1.1921985491561178,0.021515151515151515
100,Perennial adult,0.823490625270407,0.021515151515151515
100,Litter,0.9877368113213014,0.021515151515151515
100,Annual biomass,0.13494336861663145,0.021515151515151515
100,Perennial first-year biomass,0.00045511680252682037,0.021515151515151515
100,Perennial adult biomass,0.0627172480037884,0.021515151515151515
100,Annual susceptible biomass,0.008730330779541079,0.021515151515151515
100,Perennial first-year susceptible biomass,4.950558599512117e-6,0.021515151515151515
100,Perennial adult susceptible biomass,0.0024189766566911006,0.021515151515151515
100,Annual infected biomass,0.12621303783709037,0.021515151515151515
100,Perennial first-year infected biomass,4.5016624392730826e-4,0.021515151515151515
100,Perennial adult infected biomass,0.0602982713470973,0.021515151515151515
100,Conidia,2718.0840548579845,0.021515151515151515
100,Susceptible annual,6.615939053768705,0.02181818181818182
100,Infected annual,3.6542416679396643,0.02181818181818182
100,Annual,10.27018072170837,0.02181818181818182
100,Perennial first-year,1.192681436603962,0.02181818181818182
100,Perennial adult,0.8238257663510321,0.02181818181818182
100,Litter,0.9603330742101374,0.02181818181818182
100,Annual biomass,0.1305249657055384,0.02181818181818182
100,Perennial first-year biomass,4.553087219928785e-4,0.02181818181818182
100,Perennial adult biomass,0.06274277243069139,0.02181818181818182
100,Annual susceptible biomass,0.008688793908701628,0.02181818181818182
100,Perennial first-year susceptible biomass,5.089383441253417e-6,0.02181818181818182
100,Perennial adult susceptible biomass,0.002484773784458806,0.02181818181818182
100,Annual infected biomass,0.12183617179683677,0.02181818181818182
100,Perennial first-year infected biomass,4.5021933855162507e-4,0.02181818181818182
100,Perennial adult infected biomass,0.06025799864623258,0.02181818181818182
100,Conidia,2646.6673662845533,0.02181818181818182
100,Susceptible annual,6.418384881336928,0.02212121212121212
100,Infected annual,3.5285497203715517,0.02212121212121212
100,Annual,9.946934601708481,0.02212121212121212
100,Perennial first-year,1.1931389523736586,0.02212121212121212
100,Perennial adult,0.8241432770797117,0.02212121212121212
100,Litter,0.9347594345695156,0.02212121212121212
100,Annual biomass,0.12641193977256823,0.02212121212121212
100,Perennial first-year biomass,4.554904572696288e-4,0.02212121212121212
100,Perennial adult biomass,0.06276695412566542,0.02212121212121212
100,Annual susceptible biomass,0.008649712036287352,0.02212121212121212
100,Perennial first-year susceptible biomass,5.226300711114694e-6,0.02212121212121212
100,Perennial adult susceptible biomass,0.0025495564446034527,0.02212121212121212
100,Annual infected biomass,0.11776222773628088,0.02212121212121212
100,Perennial first-year infected biomass,4.502641565585141e-4,0.02212121212121212
100,Perennial adult infected biomass,0.06021739768106197,0.02212121212121212
100,Conidia,2579.955473924826,0.02212121212121212
100,Susceptible annual,6.234024505452464,0.022424242424242423
100,Infected annual,3.4112943405773057,0.022424242424242423
100,Annual,9.64531884602977,0.022424242424242423
100,Perennial first-year,1.1935732823040865,0.022424242424242423
100,Perennial adult,0.8244446774539114,0.022424242424242423
100,Litter,0.9108376433803612,0.022424242424242423
100,Annual biomass,0.12257415312932787,0.022424242424242423
100,Perennial first-year biomass,4.556628908819514e-4,0.022424242424242423
100,Perennial adult biomass,0.0627899088520913,0.022424242424242423
100,Annual susceptible biomass,0.008612968886507921,0.022424242424242423
100,Perennial first-year susceptible biomass,5.361374696134476e-6,0.022424242424242423
100,Perennial adult susceptible biomass,0.002613358517418181,0.022424242424242423
100,Annual infected biomass,0.11396118424281995,0.022424242424242423
100,Perennial first-year infected biomass,4.503015161858169e-4,0.022424242424242423
100,Perennial adult infected biomass,0.060176550334673125,0.022424242424242423
100,Conidia,2517.492571740719,0.022424242424242423
100,Susceptible annual,6.061602749029288,0.022727272727272728
100,Infected annual,3.3016640231393057,0.022727272727272728
100,Annual,9.363266772168593,0.022727272727272728
100,Perennial first-year,1.1939862754628714,0.022727272727272728
100,Perennial adult,0.8247312535715832,0.022727272727272728
100,Litter,0.8884120619582281,0.022727272727272728
100,Annual biomass,0.11898530545154488,0.022727272727272728
100,Perennial first-year biomass,4.5582677073705203e-4,0.022727272727272728
100,Perennial adult biomass,0.06281173455950341,0.022727272727272728
100,Annual susceptible biomass,0.008578458149300014,0.022727272727272728
100,Perennial first-year susceptible biomass,5.494666053447515e-6,0.022727272727272728
100,Perennial adult susceptible biomass,0.0026762117530223922,0.022727272727272728
100,Annual infected biomass,0.11040684730224487,0.022727272727272728
100,Perennial first-year infected biomass,4.503321046836045e-4,0.022727272727272728
100,Perennial adult infected biomass,0.06013552280648102,0.022727272727272728
100,Conidia,2458.8805818520163,0.022727272727272728
100,Susceptible annual,5.900018239643036,0.02303030303030303
100,Infected annual,3.1989470660078627,0.02303030303030303
100,Annual,9.0989653056509,0.02303030303030303
100,Perennial first-year,1.1943796121275136,0.02303030303030303
100,Perennial adult,0.8250041738643646,0.02303030303030303
100,Litter,0.8673460609177102,0.02303030303030303
100,Annual biomass,0.11562232389731954,0.02303030303030303
100,Perennial first-year biomass,4.559827752129994e-4,0.02303030303030303
100,Perennial adult biomass,0.06283252023594259,0.02303030303030303
100,Annual susceptible biomass,0.008546082203145372,0.02303030303030303
100,Perennial first-year susceptible biomass,5.626233478192133e-6,0.02303030303030303
100,Perennial adult susceptible biomass,0.0027381465559641813,0.02303030303030303
100,Annual infected biomass,0.10707624169417417,0.02303030303030303
100,Perennial first-year infected biomass,4.5035654173480725e-4,0.02303030303030303
100,Perennial adult infected biomass,0.060094373679978406,0.02303030303030303
100,Conidia,2403.76995377453,0.02303030303030303
100,Susceptible annual,5.7483007152898695,0.023333333333333334
100,Infected annual,3.1025168099427614,0.023333333333333334
100,Annual,8.850817525232632,0.023333333333333334
100,Perennial first-year,1.194754794801952,0.023333333333333334
100,Perennial adult,0.8252644830501307,0.023333333333333334
100,Litter,0.847519218569325,0.023333333333333334
100,Annual biomass,0.11246488643804722,0.023333333333333334
100,Perennial first-year biomass,4.5613151047463546e-4,0.023333333333333334
100,Perennial adult biomass,0.06285234544737833,0.023333333333333334
100,Annual susceptible biomass,0.008515751263405272,0.023333333333333334
100,Perennial first-year susceptible biomass,5.756133679370244e-6,0.023333333333333334
100,Perennial adult susceptible biomass,0.002799191952222585,0.023333333333333334
100,Annual infected biomass,0.10394913517464195,0.023333333333333334
100,Perennial first-year infected biomass,4.503753767952652e-4,0.023333333333333334
100,Perennial adult infected biomass,0.06005315349515575,0.023333333333333334
100,Conidia,2351.852518393783,0.023333333333333334
100,Susceptible annual,5.605592060102436,0.023636363636363636
100,Infected annual,3.011819310714749,0.023636363636363636
100,Annual,8.617411370817184,0.023636363636363636
100,Perennial first-year,1.1951131128684698,0.023636363636363636
100,Perennial adult,0.8255130778486042,0.023636363636363636
100,Litter,0.8288249778675079,0.023636363636363636
100,Annual biomass,0.10949502362111685,0.023636363636363636
100,Perennial first-year biomass,4.5627349760224135e-4,0.023636363636363636
100,Perennial adult biomass,0.06287127848820498,0.023636363636363636
100,Annual susceptible biomass,0.008487382589379686,0.023636363636363636
100,Perennial first-year susceptible biomass,5.884421376646087e-6,0.023636363636363636
100,Perennial adult susceptible biomass,0.002859375562325961,0.023636363636363636
100,Annual infected biomass,0.10100764103173716,0.023636363636363636
100,Perennial first-year infected biomass,4.5038907622559527e-4,0.023636363636363636
100,Perennial adult infected biomass,0.06001190292587902,0.023636363636363636
100,Conidia,2302.855509256737,0.023636363636363636
100,Susceptible annual,5.471130546678401,0.02393939393939394
100,Infected annual,2.9263630989438245,0.02393939393939394
100,Annual,8.397493645622225,0.02393939393939394
100,Perennial first-year,1.195455787663669,0.02393939393939394
100,Perennial adult,0.8257508073008271,0.02393939393939394
100,Litter,0.8111686998097425,0.02393939393939394
100,Annual biomass,0.10669678771050917,0.02393939393939394
100,Perennial first-year biomass,4.5640922849726973e-4,0.02393939393939394
100,Perennial adult biomass,0.06288938402159537,0.02393939393939394
100,Annual susceptible biomass,0.00846089978546799,0.02393939393939394
100,Perennial first-year susceptible biomass,6.011150156683197e-6,0.02393939393939394
100,Perennial adult susceptible biomass,0.0029187239950321936,0.02393939393939394
100,Annual infected biomass,0.09823588792504118,0.02393939393939394
100,Perennial first-year infected biomass,4.5039807834058653e-4,0.02393939393939394
100,Perennial adult infected biomass,0.05997066002656318,0.02393939393939394
100,Conidia,2256.5365954955646,0.02393939393939394
100,Susceptible annual,5.344237852236473,0.024242424242424242
100,Infected annual,2.845710742277457,0.024242424242424242
100,Annual,8.189948594513929,0.024242424242424242
100,Perennial first-year,1.1957838969751673,0.024242424242424242
100,Perennial adult,0.8259784207064077,0.024242424242424242
100,Litter,0.7944660623814768,0.024242424242424242
100,Annual biomass,0.10405598006556732,0.024242424242424242
100,Perennial first-year biomass,4.5653913748383053e-4,0.024242424242424242
100,Perennial adult biomass,0.06290671911439309,0.024242424242424242
100,Annual susceptible biomass,0.008436232222897175,0.024242424242424242
100,Perennial first-year susceptible biomass,6.136372075044559e-6,0.024242424242424242
100,Perennial adult susceptible biomass,0.002977262631885587,0.024242424242424242
100,Annual infected biomass,0.09561974784267015,0.024242424242424242
100,Perennial first-year infected biomass,4.5040276540878597e-4,0.024242424242424242
100,Perennial adult infected biomass,0.059929456482507505,0.024242424242424242
100,Conidia,2212.679799228606,0.024242424242424242
100,Susceptible annual,5.224307576332434,0.024545454545454544
100,Infected annual,2.7694714120707395,0.024545454545454544
100,Annual,7.993778988403173,0.024545454545454544
100,Perennial first-year,1.1960984373099453,0.024545454545454544
100,Perennial adult,0.8261966107144781,0.024545454545454544
100,Litter,0.7786416522512118,0.024545454545454544
100,Annual biomass,0.10155991042087828,0.024545454545454544
100,Perennial first-year biomass,4.566636254591437e-4,0.024545454545454544
100,Perennial adult biomass,0.06292333651892484,0.024545454545454544
100,Annual susceptible biomass,0.008413314168183986,0.024545454545454544
100,Perennial first-year susceptible biomass,6.260138339610449e-6,0.024545454545454544
100,Perennial adult susceptible biomass,0.003035015934678094,0.024545454545454544
100,Annual infected biomass,0.0931465962526943,0.024545454545454544
100,Perennial first-year infected biomass,4.5040348711953323e-4,0.024545454545454544
100,Perennial adult infected biomass,0.05988832058424675,0.024545454545454544
100,Conidia,2171.0919109914953,0.024545454545454544
100,Susceptible annual,5.110795798169444,0.02484848484848485
100,Infected annual,2.6972946957184267,0.02484848484848485
100,Annual,7.808090493887871,0.02484848484848485
100,Perennial first-year,1.1964003200191597,0.02484848484848485
100,Perennial adult,0.8264060107164706,0.02484848484848485
100,Litter,0.7636277373310707,0.02484848484848485
100,Annual biomass,0.09919719795362585,0.02484848484848485
100,Perennial first-year biomass,4.567830587429128e-4,0.02484848484848485
100,Perennial adult biomass,0.06293928447443738,0.02484848484848485
100,Annual susceptible biomass,0.0083920850657795,0.02484848484848485
100,Perennial first-year susceptible biomass,6.382500206599591e-6,0.02484848484848485
100,Perennial adult susceptible biomass,0.0030920078452352923,0.02484848484848485
100,Annual infected biomass,0.09080511288784635,0.02484848484848485
100,Perennial first-year infected biomass,4.504005585363132e-4,0.02484848484848485
100,Perennial adult infected biomass,0.059847276629202084,0.02484848484848485
100,Conidia,2131.59929802155,0.02484848484848485
100,Susceptible annual,5.003214015764777,0.02515151515151515
100,Infected annual,2.6288660803978567,0.02515151515151515
100,Annual,7.632080096162634,0.02515151515151515
100,Perennial first-year,1.196690383730893,0.02515151515151515
100,Perennial adult,0.8266072034778451,0.02515151515151515
100,Litter,0.7493634861767207,0.02515151515151515
100,Annual biomass,0.09695762396851053,0.02515151515151515
100,Perennial first-year biomass,4.56897774030135e-4,0.02515151515151515
100,Perennial adult biomass,0.06295460736449139,0.02515151515151515
100,Annual susceptible biomass,0.008372488220759644,0.02515151515151515
100,Perennial first-year susceptible biomass,6.503507400537915e-6,0.02515151515151515
100,Perennial adult susceptible biomass,0.0031482610377029582,0.02515151515151515
100,Annual infected biomass,0.08858513574775088,0.02515151515151515
100,Perennial first-year infected biomass,4.503942666295971e-4,0.02515151515151515
100,Perennial adult infected biomass,0.05980634632678843,0.02515151515151515
100,Conidia,2094.0460015021545,0.02515151515151515
100,Susceptible annual,4.901121651530033,0.025454545454545455
100,Infected annual,2.563902058829007,0.025454545454545455
100,Annual,7.4650237103590404,0.025454545454545455
100,Perennial first-year,1.1969693624726774,0.025454545454545455
100,Perennial adult,0.8268006991746942,0.025454545454545455
100,Litter,0.7357939861948631,0.025454545454545455
100,Annual biomass,0.09483197422788424,0.025454545454545455
100,Perennial first-year biomass,4.570080664853063e-4,0.025454545454545455
100,Perennial adult biomass,0.06296934404422366,0.025454545454545455
100,Annual susceptible biomass,0.008354470825794685,0.025454545454545455
100,Perennial first-year susceptible biomass,6.623209268218837e-6,0.025454545454545455
100,Perennial adult susceptible biomass,0.0032037974456440577,0.025454545454545455
100,Annual infected biomass,0.08647750340208955,0.025454545454545455
100,Perennial first-year infected biomass,4.503848572170875e-4,0.025454545454545455
100,Perennial adult infected biomass,0.059765546598579605,0.025454545454545455
100,Conidia,2058.29117559139,0.025454545454545455
100,Susceptible annual,4.804120742309706,0.025757575757575757
100,Infected annual,2.5021467036666487,0.025757575757575757
100,Annual,7.306267445976355,0.025757575757575757
100,Perennial first-year,1.1972379507239461,0.025757575757575757
100,Perennial adult,0.8269869803636007,0.025757575757575757
100,Litter,0.7228696182003986,0.025757575757575757
100,Annual biomass,0.0928119277860662,0.025757575757575757
100,Perennial first-year biomass,4.5711421474530834e-4,0.025757575757575757
100,Perennial adult biomass,0.06298353126526109,0.025757575757575757
100,Annual susceptible biomass,0.00833798336996304,0.025757575757575757
100,Perennial first-year susceptible biomass,6.741654379331045e-6,0.025757575757575757
100,Perennial adult susceptible biomass,0.003258638082173526,0.025757575757575757
100,Annual infected biomass,0.08447394441610316,0.025757575757575757
100,Perennial first-year infected biomass,4.503725603659773e-4,0.025757575757575757
100,Perennial adult infected biomass,0.05972489318308756,0.025757575757575757
100,Conidia,2024.207520729891,0.025757575757575757
100,Susceptible annual,4.711850238556315,0.026060606060606062
100,Infected annual,2.443367966445435,0.026060606060606062
100,Annual,7.15521820500175,0.026060606060606062
100,Perennial first-year,1.1974967673966175,0.026060606060606062
100,Perennial adult,0.8271664771433263,0.026060606060606062
100,Litter,0.7105453214450483,0.026060606060606062
100,Annual biomass,0.09088993733807951,0.026060606060606062
100,Perennial first-year biomass,4.572164673665407e-4,0.026060606060606062
100,Perennial adult biomass,0.06299720178403134,0.026060606060606062
100,Annual susceptible biomass,0.008322979380021037,0.026060606060606062
100,Perennial first-year susceptible biomass,6.858891493973147e-6,0.026060606060606062
100,Perennial adult susceptible biomass,0.0033128034877678986,0.026060606060606062
100,Annual infected biomass,0.08256695795805848,0.026060606060606062
100,Perennial first-year infected biomass,4.5035757587256754e-4,0.026060606060606062
100,Perennial adult infected biomass,0.059684398296263444,0.026060606060606062
100,Conidia,1991.6793768868367,0.026060606060606062
100,Susceptible annual,4.623983003996541,0.026363636363636363
100,Infected annual,2.3873557700172277,0.026363636363636363
100,Annual,7.011338774013769,0.026363636363636363
100,Perennial first-year,1.197746401286621,0.026363636363636363
100,Perennial adult,0.8273395985667475,0.026363636363636363
100,Litter,0.6987802954369001,0.026363636363636363
100,Annual biomass,0.08905916677133986,0.026363636363636363
100,Perennial first-year biomass,4.573150602558165e-4,0.026363636363636363
100,Perennial adult biomass,0.06301038675410134,0.026363636363636363
100,Annual susceptible biomass,0.008309414650068195,0.026363636363636363
100,Perennial first-year susceptible biomass,6.974967535603425e-6,0.026363636363636363
100,Perennial adult susceptible biomass,0.0033663128086104804,0.026363636363636363
100,Annual infected biomass,0.08074975212127167,0.026363636363636363
100,Perennial first-year infected biomass,4.503400927202131e-4,0.026363636363636363
100,Perennial adult infected biomass,0.05964407394549086,0.026363636363636363
100,Conidia,1960.6020331245206,0.026363636363636363
100,Susceptible annual,4.540222513992347,0.026666666666666665
100,Infected annual,2.3339197022374667,0.026666666666666665
100,Annual,6.874142216229814,0.026666666666666665
100,Perennial first-year,1.1979873906988605,0.026666666666666665
100,Perennial adult,0.8275067185979071,0.026666666666666665
100,Litter,0.6875374568065884,0.026666666666666665
100,Annual biomass,0.0873134197521411,0.026666666666666665
100,Perennial first-year biomass,4.5741020903638526e-4,0.026666666666666665
100,Perennial adult biomass,0.06302311465666584,0.026666666666666665
100,Annual susceptible biomass,0.008297249245213661,0.026666666666666665
100,Perennial first-year susceptible biomass,7.089928597570582e-6,0.026666666666666665
100,Perennial adult susceptible biomass,0.0034191842735246947,0.026666666666666665
100,Annual infected biomass,0.07901617050692744,0.026666666666666665
100,Perennial first-year infected biomass,4.503202804388147e-4,0.026666666666666665
100,Perennial adult infected biomass,0.05960393038314114,0.026666666666666665
100,Conidia,1930.8802117196583,0.026666666666666665
100,Susceptible annual,4.460292412810755,0.02696969696969697
100,Infected annual,2.2828825040982808,0.02696969696969697
100,Annual,6.743174916909036,0.02696969696969697
100,Perennial first-year,1.1982201316493375,0.02696969696969697
100,Perennial adult,0.8276681127785729,0.02696969696969697
100,Litter,0.6767821314825166,0.02696969696969697
100,Annual biomass,0.08564692402994284,0.02696969696969697
