time,species,N,Parameter,Estimate
49,Annual susceptible biomass,290.27271217599196,r_A,0.02
50,Annual susceptible biomass,290.27271217421617,r_A,0.02
1,Perennial first-year susceptible biomass,2.9670519570942755,r_A,0.02
2,Perennial first-year susceptible biomass,2.9670519570942755,r_A,0.02
3,Perennial first-year susceptible biomass,5.2219182319635555,r_A,0.02
4,Perennial first-year susceptible biomass,5.590000435405293,r_A,0.02
5,Perennial first-year susceptible biomass,4.9291874032397445,r_A,0.02
6,Perennial first-year susceptible biomass,3.0854282529643244,r_A,0.02
7,Perennial first-year susceptible biomass,3.6788222330288045,r_A,0.02
8,Perennial first-year susceptible biomass,5.798132416757719,r_A,0.02
9,Perennial first-year susceptible biomass,4.564633922043111,r_A,0.02
10,Perennial first-year susceptible biomass,4.422455908561693,r_A,0.02
11,Perennial first-year susceptible biomass,4.289218067233155,r_A,0.02
12,Perennial first-year susceptible biomass,4.186370101679367,r_A,0.02
13,Perennial first-year susceptible biomass,4.116639011500435,r_A,0.02
14,Perennial first-year susceptible biomass,4.073357189535542,r_A,0.02
15,Perennial first-year susceptible biomass,4.047920107339492,r_A,0.02
16,Perennial first-year susceptible biomass,4.033452805410877,r_A,0.02
17,Perennial first-year susceptible biomass,4.025383001166949,r_A,0.02
18,Perennial first-year susceptible biomass,4.020933097282789,r_A,0.02
19,Perennial first-year susceptible biomass,4.018495939387906,r_A,0.02
20,Perennial first-year susceptible biomass,4.017166540816728,r_A,0.02
21,Perennial first-year susceptible biomass,4.016443159449628,r_A,0.02
22,Perennial first-year susceptible biomass,4.016050120168233,r_A,0.02
23,Perennial first-year susceptible biomass,4.015836761759445,r_A,0.02
24,Perennial first-year susceptible biomass,4.015721007000727,r_A,0.02
25,Perennial first-year susceptible biomass,4.015658227940534,r_A,0.02
26,Perennial first-year susceptible biomass,4.0156241875853365,r_A,0.02
27,Perennial first-year susceptible biomass,4.015605732680072,r_A,0.02
28,Perennial first-year susceptible biomass,4.015595728301712,r_A,0.02
29,Perennial first-year susceptible biomass,4.015590305260015,r_A,0.02
30,Perennial first-year susceptible biomass,4.015587365720721,r_A,0.02
31,Perennial first-year susceptible biomass,4.015585772394025,r_A,0.02
32,Perennial first-year susceptible biomass,4.015584908772724,r_A,0.02
33,Perennial first-year susceptible biomass,4.0155844406742105,r_A,0.02
34,Perennial first-year susceptible biomass,4.015584186958054,r_A,0.02
35,Perennial first-year susceptible biomass,4.0155840494409105,r_A,0.02
36,Perennial first-year susceptible biomass,4.015583974905167,r_A,0.02
37,Perennial first-year susceptible biomass,4.015583934506123,r_A,0.02
38,Perennial first-year susceptible biomass,4.015583912609514,r_A,0.02
39,Perennial first-year susceptible biomass,4.015583900741363,r_A,0.02
40,Perennial first-year susceptible biomass,4.015583894308731,r_A,0.02
41,Perennial first-year susceptible biomass,4.015583890822214,r_A,0.02
42,Perennial first-year susceptible biomass,4.0155838889324835,r_A,0.02
43,Perennial first-year susceptible biomass,4.015583887908246,r_A,0.02
44,Perennial first-year susceptible biomass,4.015583887353111,r_A,0.02
45,Perennial first-year susceptible biomass,4.015583887052193,r_A,0.02
46,Perennial first-year susceptible biomass,4.015583886889102,r_A,0.02
47,Perennial first-year susceptible biomass,4.015583886800691,r_A,0.02
48,Perennial first-year susceptible biomass,4.015583886752804,r_A,0.02
49,Perennial first-year susceptible biomass,4.0155838867268,r_A,0.02
50,Perennial first-year susceptible biomass,4.01558388671275,r_A,0.02
1,Perennial adult susceptible biomass,661.8698752193778,r_A,0.02
2,Perennial adult susceptible biomass,661.8698752193778,r_A,0.02
3,Perennial adult susceptible biomass,658.7148460844468,r_A,0.02
4,Perennial adult susceptible biomass,651.0124317455582,r_A,0.02
5,Perennial adult susceptible biomass,619.0147383522904,r_A,0.02
6,Perennial adult susceptible biomass,524.0331499856626,r_A,0.02
7,Perennial adult susceptible biomass,57.78256729861093,r_A,0.02
8,Perennial adult susceptible biomass,63.701587712348086,r_A,0.02
9,Perennial adult susceptible biomass,62.1119653258348,r_A,0.02
10,Perennial adult susceptible biomass,59.49270884567828,r_A,0.02
11,Perennial adult susceptible biomass,57.01741253183022,r_A,0.02
12,Perennial adult susceptible biomass,55.115559994767864,r_A,0.02
13,Perennial adult susceptible biomass,53.838214079171934,r_A,0.02
14,Perennial adult susceptible biomass,53.050197083580535,r_A,0.02
15,Perennial adult susceptible biomass,52.58876548131164,r_A,0.02
16,Perennial adult susceptible biomass,52.326893956819816,r_A,0.02
17,Perennial adult susceptible biomass,52.18100925351975,r_A,0.02
18,Perennial adult susceptible biomass,52.100625443797284,r_A,0.02
19,Perennial adult susceptible biomass,52.05662015912468,r_A,0.02
20,Perennial adult susceptible biomass,52.032623137207935,r_A,0.02
21,Perennial adult susceptible biomass,52.019567541864014,r_A,0.02
22,Perennial adult susceptible biomass,52.01247469898768,r_A,0.02
23,Perennial adult susceptible biomass,52.00862465172327,r_A,0.02
24,Perennial adult susceptible biomass,52.00653594506747,r_A,0.02
25,Perennial adult susceptible biomass,52.00540317398017,r_A,0.02
26,Perennial adult susceptible biomass,52.004788967740794,r_A,0.02
27,Perennial adult susceptible biomass,52.00445598071117,r_A,0.02
28,Perennial adult susceptible biomass,52.00427547015941,r_A,0.02
29,Perennial adult susceptible biomass,52.00417762181822,r_A,0.02
30,Perennial adult susceptible biomass,52.004124583650665,r_A,0.02
31,Perennial adult susceptible biomass,52.00409583528035,r_A,0.02
32,Perennial adult susceptible biomass,52.004080252993134,r_A,0.02
33,Perennial adult susceptible biomass,52.00407180711646,r_A,0.02
34,Perennial adult susceptible biomass,52.00406722933219,r_A,0.02
35,Perennial adult susceptible biomass,52.004064748119305,r_A,0.02
36,Perennial adult susceptible biomass,52.00406340327661,r_A,0.02
37,Perennial adult susceptible biomass,52.0040626743599,r_A,0.02
38,Perennial adult susceptible biomass,52.004062279281044,r_A,0.02
39,Perennial adult susceptible biomass,52.00406206514474,r_A,0.02
40,Perennial adult susceptible biomass,52.00406194908125,r_A,0.02
41,Perennial adult susceptible biomass,52.00406188617441,r_A,0.02
42,Perennial adult susceptible biomass,52.004061852078244,r_A,0.02
43,Perennial adult susceptible biomass,52.004061833597845,r_A,0.02
44,Perennial adult susceptible biomass,52.00406182358135,r_A,0.02
45,Perennial adult susceptible biomass,52.00406181815233,r_A,0.02
46,Perennial adult susceptible biomass,52.00406181520971,r_A,0.02
47,Perennial adult susceptible biomass,52.00406181361434,r_A,0.02
48,Perennial adult susceptible biomass,52.004061812749995,r_A,0.02
49,Perennial adult susceptible biomass,52.00406181228146,r_A,0.02
50,Perennial adult susceptible biomass,52.00406181202762,r_A,0.02
1,Annual infected biomass,0,r_A,0.02
2,Annual infected biomass,1.4155526636105034,r_A,0.02
3,Annual infected biomass,5.409796434608487,r_A,0.02
4,Annual infected biomass,19.981109828232523,r_A,0.02
5,Annual infected biomass,64.71604444931312,r_A,0.02
6,Annual infected biomass,125.05988651777025,r_A,0.02
7,Annual infected biomass,114.31717866008282,r_A,0.02
8,Annual infected biomass,122.77552428245555,r_A,0.02
9,Annual infected biomass,139.69457906667722,r_A,0.02
10,Annual infected biomass,156.52657236396945,r_A,0.02
11,Annual infected biomass,169.6257741232863,r_A,0.02
12,Annual infected biomass,178.46846153176762,r_A,0.02
13,Annual infected biomass,183.93687935898672,r_A,0.02
14,Annual infected biomass,187.14284745176747,r_A,0.02
15,Annual infected biomass,188.96339420947393,r_A,0.02
16,Annual infected biomass,189.97789110208316,r_A,0.02
17,Annual infected biomass,190.53696457960157,r_A,0.02
18,Annual infected biomass,190.84304172977232,r_A,0.02
19,Annual infected biomass,191.00995587973904,r_A,0.02
20,Annual infected biomass,191.10076614773897,r_A,0.02
21,Annual infected biomass,191.1501014838824,r_A,0.02
22,Annual infected biomass,191.1768809731314,r_A,0.02
23,Annual infected biomass,191.1914091804177,r_A,0.02
24,Annual infected biomass,191.199288256368,r_A,0.02
25,Annual infected biomass,191.20356040352814,r_A,0.02
26,Annual infected biomass,191.20587650951197,r_A,0.02
27,Annual infected biomass,191.20713205678913,r_A,0.02
28,Annual infected biomass,191.20781264354213,r_A,0.02
29,Annual infected biomass,191.20818155166404,r_A,0.02
30,Annual infected biomass,191.2083815114743,r_A,0.02
31,Annual infected biomass,191.20848989431624,r_A,0.02
32,Annual infected biomass,191.2085486397297,r_A,0.02
33,Annual infected biomass,191.20858048056766,r_A,0.02
34,Annual infected biomass,191.2085977386722,r_A,0.02
35,Annual infected biomass,191.20860709274163,r_A,0.02
36,Annual infected biomass,191.20861216273053,r_A,0.02
37,Annual infected biomass,191.2086149107047,r_A,0.02
38,Annual infected biomass,191.2086164001321,r_A,0.02
39,Annual infected biomass,191.2086172074127,r_A,0.02
40,Annual infected biomass,191.20861764496232,r_A,0.02
41,Annual infected biomass,191.2086178821186,r_A,0.02
42,Annual infected biomass,191.20861801065914,r_A,0.02
43,Annual infected biomass,191.2086180803293,r_A,0.02
44,Annual infected biomass,191.20861811809093,r_A,0.02
45,Annual infected biomass,191.20861813855964,r_A,0.02
46,Annual infected biomass,191.2086181496546,r_A,0.02
47,Annual infected biomass,191.2086181556666,r_A,0.02
48,Annual infected biomass,191.2086181589265,r_A,0.02
49,Annual infected biomass,191.2086181606916,r_A,0.02
50,Annual infected biomass,191.20861816164995,r_A,0.02
1,Perennial first-year infected biomass,0,r_A,0.02
2,Perennial first-year infected biomass,0.06160607893810142,r_A,0.02
3,Perennial first-year infected biomass,0.2664442658389252,r_A,0.02
4,Perennial first-year infected biomass,0.9628880957342998,r_A,0.02
5,Perennial first-year infected biomass,2.775566640460215,r_A,0.02
6,Perennial first-year infected biomass,1.6643942458591343,r_A,0.02
7,Perennial first-year infected biomass,1.1962675422708395,r_A,0.02
8,Perennial first-year infected biomass,0.9846337246863646,r_A,0.02
9,Perennial first-year infected biomass,1.1008283468789535,r_A,0.02
10,Perennial first-year infected biomass,1.2284940378315918,r_A,0.02
11,Perennial first-year infected biomass,1.3303897541192664,r_A,0.02
12,Perennial first-year infected biomass,1.399854895754049,r_A,0.02
13,Perennial first-year infected biomass,1.4430369852140335,r_A,0.02
14,Perennial first-year infected biomass,1.4684309947040675,r_A,0.02
15,Perennial first-year infected biomass,1.4828784112993383,r_A,0.02
16,Perennial first-year infected biomass,1.4909386778428682,r_A,0.02
17,Perennial first-year infected biomass,1.4953838689031556,r_A,0.02
18,Perennial first-year infected biomass,1.497818642453972,r_A,0.02
19,Perennial first-year infected biomass,1.4991468115929303,r_A,0.02
20,Perennial first-year infected biomass,1.4998695497486283,r_A,0.02
21,Perennial first-year infected biomass,1.5002622488832,r_A,0.02
22,Perennial first-year infected biomass,1.500475426024264,r_A,0.02
23,Perennial first-year infected biomass,1.5005910836611684,r_A,0.02
24,Perennial first-year infected biomass,1.5006538104900935,r_A,0.02
25,Perennial first-year infected biomass,1.5006878226842362,r_A,0.02
26,Perennial first-year infected biomass,1.5007062623799667,r_A,0.02
27,Perennial first-year infected biomass,1.5007162585341842,r_A,0.02
28,Perennial first-year infected biomass,1.500721677125414,r_A,0.02
29,Perennial first-year infected biomass,1.5007246142550965,r_A,0.02
30,Perennial first-year infected biomass,1.500726206276692,r_A,0.02
31,Perennial first-year infected biomass,1.5007270691909869,r_A,0.02
32,Perennial first-year infected biomass,1.5007275369063926,r_A,0.02
33,Perennial first-year infected biomass,1.5007277904149368,r_A,0.02
34,Perennial first-year infected biomass,1.500727927819605,r_A,0.02
35,Perennial first-year infected biomass,1.5007280022943588,r_A,0.02
36,Perennial first-year infected biomass,1.500728042660359,r_A,0.02
37,Perennial first-year infected biomass,1.5007280645390522,r_A,0.02
38,Perennial first-year infected biomass,1.5007280763975084,r_A,0.02
39,Perennial first-year infected biomass,1.5007280828248797,r_A,0.02
40,Perennial first-year infected biomass,1.5007280863085388,r_A,0.02
41,Perennial first-year infected biomass,1.5007280881967189,r_A,0.02
42,Perennial first-year infected biomass,1.500728089220132,r_A,0.02
43,Perennial first-year infected biomass,1.5007280897748332,r_A,0.02
44,Perennial first-year infected biomass,1.500728090075473,r_A,0.02
45,Perennial first-year infected biomass,1.500728090238444,r_A,0.02
46,Perennial first-year infected biomass,1.500728090326778,r_A,0.02
47,Perennial first-year infected biomass,1.5007280903746485,r_A,0.02
48,Perennial first-year infected biomass,1.5007280904005962,r_A,0.02
49,Perennial first-year infected biomass,1.5007280904146556,r_A,0.02
50,Perennial first-year infected biomass,1.5007280904222742,r_A,0.02
1,Perennial adult infected biomass,0,r_A,0.02
2,Perennial adult infected biomass,3.1478323236720596,r_A,0.02
3,Perennial adult infected biomass,12.295990907195618,r_A,0.02
4,Perennial adult infected biomass,45.06911619790697,r_A,0.02
5,Perennial adult infected biomass,140.16055315169797,r_A,0.02
6,Perennial adult infected biomass,33.294046389979556,r_A,0.02
7,Perennial adult infected biomass,18.216667483063645,r_A,0.02
8,Perennial adult infected biomass,18.682959695681404,r_A,0.02
9,Perennial adult infected biomass,20.833418253079767,r_A,0.02
10,Perennial adult infected biomass,23.17279996358266,r_A,0.02
11,Perennial adult infected biomass,25.02699581039983,r_A,0.02
12,Perennial adult infected biomass,26.286456877013975,r_A,0.02
13,Perennial adult infected biomass,27.06751757670545,r_A,0.02
14,Perennial adult infected biomass,27.52616815311474,r_A,0.02
15,Perennial adult infected biomass,27.786894291327503,r_A,0.02
16,Perennial adult infected biomass,27.932290822084656,r_A,0.02
17,Perennial adult infected biomass,28.012458497035983,r_A,0.02
18,Perennial adult infected biomass,28.056364291122602,r_A,0.02
19,Perennial adult infected biomass,28.080313806453315,r_A,0.02
20,Perennial adult infected biomass,28.09334598212984,r_A,0.02
21,Perennial adult infected biomass,28.100426975832768,r_A,0.02
22,Perennial adult infected biomass,28.104270906705565,r_A,0.02
23,Perennial adult infected biomass,28.106356409028212,r_A,0.02
24,Perennial adult infected biomass,28.10748748345517,r_A,0.02
25,Perennial adult infected biomass,28.108100784610798,r_A,0.02
26,Perennial adult infected biomass,28.108433286332442,r_A,0.02
27,Perennial adult infected biomass,28.108613535745192,r_A,0.02
28,Perennial adult infected biomass,28.108711243235042,r_A,0.02
29,Perennial adult infected biomass,28.10876420530916,r_A,0.02
30,Perennial adult infected biomass,28.108792912526386,r_A,0.02
31,Perennial adult infected biomass,28.108808472540748,r_A,0.02
32,Perennial adult infected biomass,28.10881690635715,r_A,0.02
33,Perennial adult infected biomass,28.10882147760921,r_A,0.02
34,Perennial adult infected biomass,28.108823955282734,r_A,0.02
35,Perennial adult infected biomass,28.10882529820774,r_A,0.02
36,Perennial adult infected biomass,28.108826026085453,r_A,0.02
37,Perennial adult infected biomass,28.108826420600977,r_A,0.02
38,Perennial adult infected biomass,28.108826634431967,r_A,0.02
39,Perennial adult infected biomass,28.108826750330028,r_A,0.02
40,Perennial adult infected biomass,28.108826813147274,r_A,0.02
41,Perennial adult infected biomass,28.10882684719484,r_A,0.02
42,Perennial adult infected biomass,28.10882686564891,r_A,0.02
43,Perennial adult infected biomass,28.10882687565118,r_A,0.02
44,Perennial adult infected biomass,28.10882688107244,r_A,0.02
45,Perennial adult infected biomass,28.10882688401108,r_A,0.02
46,Perennial adult infected biomass,28.10882688560388,r_A,0.02
47,Perennial adult infected biomass,28.108826886467014,r_A,0.02
48,Perennial adult infected biomass,28.108826886935052,r_A,0.02
49,Perennial adult infected biomass,28.108826887188464,r_A,0.02
50,Perennial adult infected biomass,28.108826887326,r_A,0.02
1,Conidia,5500,r_A,0.02
2,Conidia,53.294564932762675,r_A,0.02
3,Conidia,207.24117899567207,r_A,0.02
4,Conidia,761.969655489732,r_A,0.02
5,Conidia,2403.5727773749504,r_A,0.02
6,Conidia,1869.9806723484012,r_A,0.02
7,Conidia,1560.640813959431,r_A,0.02
8,Conidia,1662.487423806626,r_A,0.02
9,Conidia,1887.3723333839791,r_A,0.02
10,Conidia,2113.9247471960625,r_A,0.02
11,Conidia,2290.8671312185006,r_A,0.02
12,Conidia,2410.5123730915566,r_A,0.02
13,Conidia,2484.570866604349,r_A,0.02
14,Conidia,2528.0129805338956,r_A,0.02
15,Conidia,2552.690381164864,r_A,0.02
16,Conidia,2566.444694232841,r_A,0.02
17,Conidia,2574.0254772101207,r_A,0.02
18,Conidia,2578.1760905200294,r_A,0.02
19,Conidia,2580.4396801350786,r_A,0.02
20,Conidia,2581.6712369056845,r_A,0.02
21,Conidia,2582.3403311005127,r_A,0.02
22,Conidia,2582.7035243586597,r_A,0.02
23,Conidia,2582.9005631127657,r_A,0.02
24,Conidia,2583.0074237180042,r_A,0.02
25,Conidia,2583.0653652985116,r_A,0.02
26,Conidia,2583.096777888415,r_A,0.02
27,Conidia,2583.1138064972383,r_A,0.02
28,Conidia,2583.1230371010042,r_A,0.02
29,Conidia,2583.1280405004736,r_A,0.02
30,Conidia,2583.130752501852,r_A,0.02
31,Conidia,2583.1322224698392,r_A,0.02
32,Conidia,2583.1330192186188,r_A,0.02
33,Conidia,2583.133451067702,r_A,0.02
34,Conidia,2583.13368513495,r_A,0.02
35,Conidia,2583.133812001804,r_A,0.02
36,Conidia,2583.133880764773,r_A,0.02
37,Conidia,2583.133918034848,r_A,0.02
38,Conidia,2583.133938235572,r_A,0.02
39,Conidia,2583.133949184514,r_A,0.02
40,Conidia,2583.133955118889,r_A,0.02
41,Conidia,2583.133958335379,r_A,0.02
42,Conidia,2583.133960078742,r_A,0.02
43,Conidia,2583.1339610236605,r_A,0.02
44,Conidia,2583.133961535811,r_A,0.02
45,Conidia,2583.133961813424,r_A,0.02
46,Conidia,2583.133961963901,r_A,0.02
47,Conidia,2583.133962045441,r_A,0.02
48,Conidia,2583.133962089654,r_A,0.02
49,Conidia,2583.1339621135935,r_A,0.02
50,Conidia,2583.133962126591,r_A,0.02
1,Annual,44987.520550040725,r_A,0.03
2,Annual,43652.24382853367,r_A,0.03
3,Annual,43538.67166345106,r_A,0.03
4,Annual,43523.19127866785,r_A,0.03
5,Annual,43502.04378970871,r_A,0.03
6,Annual,40180.32069123787,r_A,0.03
7,Annual,40225.46166526806,r_A,0.03
8,Annual,40326.3630284272,r_A,0.03
9,Annual,40368.40410665641,r_A,0.03
10,Annual,40383.44460687487,r_A,0.03
11,Annual,40388.40843559153,r_A,0.03
12,Annual,40389.896330959265,r_A,0.03
13,Annual,40390.2695598183,r_A,0.03
14,Annual,40390.32134069396,r_A,0.03
15,Annual,40390.299149776074,r_A,0.03
16,Annual,40390.271281069596,r_A,0.03
17,Annual,40390.25167391335,r_A,0.03
18,Annual,40390.240044111844,r_A,0.03
19,Annual,40390.233690643225,r_A,0.03
20,Annual,40390.230382578695,r_A,0.03
21,Annual,40390.228713166354,r_A,0.03
22,Annual,40390.22788881858,r_A,0.03
23,Annual,40390.227488157776,r_A,0.03
24,Annual,40390.22729573351,r_A,0.03
25,Annual,40390.22720416642,r_A,0.03
26,Annual,40390.22716090839,r_A,0.03
27,Annual,40390.22714059052,r_A,0.03
28,Annual,40390.227131092135,r_A,0.03
29,Annual,40390.22712666875,r_A,0.03
30,Annual,40390.22712461521,r_A,0.03
31,Annual,40390.22712366425,r_A,0.03
32,Annual,40390.227123224926,r_A,0.03
33,Annual,40390.227123022385,r_A,0.03
34,Annual,40390.227122929005,r_A,0.03
35,Annual,40390.22712288613,r_A,0.03
36,Annual,40390.2271228664,r_A,0.03
37,Annual,40390.22712285729,r_A,0.03
38,Annual,40390.227122853226,r_A,0.03
39,Annual,40390.22712285135,r_A,0.03
40,Annual,40390.22712285039,r_A,0.03
41,Annual,40390.22712285,r_A,0.03
42,Annual,40390.22712284985,r_A,0.03
43,Annual,40390.22712284975,r_A,0.03
44,Annual,40390.22712284978,r_A,0.03
45,Annual,40390.227122849705,r_A,0.03
46,Annual,40390.227122849676,r_A,0.03
47,Annual,40390.227122849705,r_A,0.03
48,Annual,40390.22712284957,r_A,0.03
49,Annual,40390.22712284977,r_A,0.03
50,Annual,40390.227122849814,r_A,0.03
1,Perennial first-year,14325.761300285672,r_A,0.03
2,Perennial first-year,14330.975320820633,r_A,0.03
3,Perennial first-year,14339.122326533134,r_A,0.03
4,Perennial first-year,14338.698086463784,r_A,0.03
5,Perennial first-year,14326.131245853077,r_A,0.03
6,Perennial first-year,2259.984908869427,r_A,0.03
7,Perennial first-year,1629.6331641139957,r_A,0.03
8,Perennial first-year,1582.0898915249566,r_A,0.03
9,Perennial first-year,1577.5103496404472,r_A,0.03
10,Perennial first-year,1577.6672563898492,r_A,0.03
11,Perennial first-year,1577.963101630785,r_A,0.03
12,Perennial first-year,1578.097927676209,r_A,0.03
13,Perennial first-year,1578.1475985403636,r_A,0.03
14,Perennial first-year,1578.164089915561,r_A,0.03
15,Perennial first-year,1578.169007844123,r_A,0.03
16,Perennial first-year,1578.1702100757227,r_A,0.03
17,Perennial first-year,1578.1703491029455,r_A,0.03
18,Perennial first-year,1578.1702522794649,r_A,0.03
19,Perennial first-year,1578.170145446282,r_A,0.03
20,Perennial first-year,1578.1700722026424,r_A,0.03
21,Perennial first-year,1578.170029201249,r_A,0.03
22,Perennial first-year,1578.1700058315432,r_A,0.03
23,Perennial first-year,1578.1699937010721,r_A,0.03
24,Perennial first-year,1578.1699875916975,r_A,0.03
25,Perennial first-year,1578.1699845791215,r_A,0.03
26,Perennial first-year,1578.1699831163962,r_A,0.03
27,Perennial first-year,1578.169982414438,r_A,0.03
28,Perennial first-year,1578.169982080608,r_A,0.03
29,Perennial first-year,1578.1699819229714,r_A,0.03
30,Perennial first-year,1578.1699818489587,r_A,0.03
31,Perennial first-year,1578.1699818143682,r_A,0.03
32,Perennial first-year,1578.169981798271,r_A,0.03
33,Perennial first-year,1578.1699817907916,r_A,0.03
34,Perennial first-year,1578.169981787334,r_A,0.03
35,Perennial first-year,1578.1699817857325,r_A,0.03
36,Perennial first-year,1578.169981784998,r_A,0.03
37,Perennial first-year,1578.1699817846559,r_A,0.03
38,Perennial first-year,1578.1699817844978,r_A,0.03
39,Perennial first-year,1578.1699817844255,r_A,0.03
40,Perennial first-year,1578.1699817843974,r_A,0.03
41,Perennial first-year,1578.1699817843814,r_A,0.03
42,Perennial first-year,1578.1699817843717,r_A,0.03
43,Perennial first-year,1578.1699817843728,r_A,0.03
44,Perennial first-year,1578.16998178437,r_A,0.03
45,Perennial first-year,1578.169981784366,r_A,0.03
46,Perennial first-year,1578.1699817843685,r_A,0.03
47,Perennial first-year,1578.1699817843648,r_A,0.03
48,Perennial first-year,1578.1699817843637,r_A,0.03
49,Perennial first-year,1578.1699817843698,r_A,0.03
50,Perennial first-year,1578.1699817843648,r_A,0.03
1,Perennial adult,28043.97422498277,r_A,0.03
2,Perennial adult,28032.54441136967,r_A,0.03
3,Perennial adult,28028.928885598893,r_A,0.03
4,Perennial adult,28029.224657574097,r_A,0.03
5,Perennial adult,28030.65197056671,r_A,0.03
6,Perennial adult,27721.50135285036,r_A,0.03
7,Perennial adult,26440.87488665978,r_A,0.03
8,Perennial adult,25181.76985226576,r_A,0.03
9,Perennial adult,23993.443377345142,r_A,0.03
10,Perennial adult,22872.534458211674,r_A,0.03
11,Perennial adult,21814.073519893896,r_A,0.03
12,Perennial adult,20813.925875819514,r_A,0.03
13,Perennial adult,19868.597763544585,r_A,0.03
14,Perennial adult,18974.973180221714,r_A,0.03
15,Perennial adult,18130.181547578675,r_A,0.03
16,Perennial adult,17331.538190838346,r_A,0.03
17,Perennial adult,16576.51613823342,r_A,0.03
18,Perennial adult,15862.730595567546,r_A,0.03
19,Perennial adult,15187.928564652333,r_A,0.03
20,Perennial adult,14549.980664310928,r_A,0.03
21,Perennial adult,13946.874015066585,r_A,0.03
22,Perennial adult,13376.705743089155,r_A,0.03
23,Perennial adult,12837.676924239211,r_A,0.03
24,Perennial adult,12328.086889988961,r_A,0.03
25,Perennial adult,11846.327855479549,r_A,0.03
26,Perennial adult,11390.879844863004,r_A,0.03
27,Perennial adult,10960.305895106805,r_A,0.03
28,Perennial adult,10553.247522156917,r_A,0.03
29,Perennial adult,10168.42043483286,r_A,0.03
30,Perennial adult,9804.610482832553,r_A,0.03
31,Perennial adult,9460.669826035923,r_A,0.03
32,Perennial adult,9135.513313016287,r_A,0.03
33,Perennial adult,8828.115057334107,r_A,0.03
34,Perennial adult,8537.50520081252,r_A,0.03
35,Perennial adult,8262.76685358367,r_A,0.03
36,Perennial adult,8003.033201252164,r_A,0.03
37,Perennial adult,7757.4847700490045,r_A,0.03
38,Perennial adult,7525.346841347539,r_A,0.03
39,Perennial adult,7305.887007384246,r_A,0.03
40,Perennial adult,7098.412860472526,r_A,0.03
41,Perennial adult,6902.269808418895,r_A,0.03
42,Perennial adult,6716.839009249097,r_A,0.03
43,Perennial adult,6541.535418728095,r_A,0.03
44,Perennial adult,6375.805944513758,r_A,0.03
45,Perennial adult,6219.127701120506,r_A,0.03
46,Perennial adult,6071.006360187224,r_A,0.03
47,Perennial adult,5930.974590844462,r_A,0.03
48,Perennial adult,5798.590585260167,r_A,0.03
49,Perennial adult,5673.436664712006,r_A,0.03
50,Perennial adult,5555.117961788323,r_A,0.03
1,Litter,2717.4475462915084,r_A,0.03
2,Litter,2685.5718666723933,r_A,0.03
3,Litter,2671.2367928657213,r_A,0.03
4,Litter,2665.983780225257,r_A,0.03
5,Litter,2665.0973231820394,r_A,0.03
6,Litter,1854.790351275631,r_A,0.03
7,Litter,1508.3793880312599,r_A,0.03
8,Litter,1369.8183974545123,r_A,0.03
9,Litter,1315.6083850196455,r_A,0.03
10,Litter,1294.6250240461027,r_A,0.03
11,Litter,1286.5521950372472,r_A,0.03
12,Litter,1283.4617969746764,r_A,0.03
13,Litter,1282.2847789535242,r_A,0.03
14,Litter,1281.8391100850972,r_A,0.03
15,Litter,1281.6715459343714,r_A,0.03
16,Litter,1281.6090945406822,r_A,0.03
17,Litter,1281.5860779924228,r_A,0.03
18,Litter,1281.5777189083406,r_A,0.03
19,Litter,1281.5747428942923,r_A,0.03
20,Litter,1281.5737127463894,r_A,0.03
21,Litter,1281.5733708847306,r_A,0.03
22,Litter,1281.5732650273744,r_A,0.03
23,Litter,1281.5732363318675,r_A,0.03
24,Litter,1281.5732309068535,r_A,0.03
25,Litter,1281.5732314310371,r_A,0.03
26,Litter,1281.5732328436252,r_A,0.03
27,Litter,1281.5732339472543,r_A,0.03
28,Litter,1281.5732346304617,r_A,0.03
29,Litter,1281.5732350125022,r_A,0.03
30,Litter,1281.57323521434,r_A,0.03
31,Litter,1281.573235317207,r_A,0.03
32,Litter,1281.5732353683634,r_A,0.03
33,Litter,1281.573235393359,r_A,0.03
34,Litter,1281.5732354054105,r_A,0.03
35,Litter,1281.573235411164,r_A,0.03
36,Litter,1281.5732354138886,r_A,0.03
37,Litter,1281.5732354151696,r_A,0.03
38,Litter,1281.5732354157708,r_A,0.03
39,Litter,1281.5732354160514,r_A,0.03
40,Litter,1281.5732354161808,r_A,0.03
41,Litter,1281.573235416241,r_A,0.03
42,Litter,1281.5732354162687,r_A,0.03
43,Litter,1281.573235416282,r_A,0.03
44,Litter,1281.5732354162888,r_A,0.03
45,Litter,1281.573235416291,r_A,0.03
46,Litter,1281.5732354162915,r_A,0.03
47,Litter,1281.573235416292,r_A,0.03
48,Litter,1281.5732354162906,r_A,0.03
49,Litter,1281.5732354162933,r_A,0.03
50,Litter,1281.5732354162947,r_A,0.03
1,Annual biomass,630.7210000256988,r_A,0.03
2,Annual biomass,611.3599603835992,r_A,0.03
3,Annual biomass,610.3537840668456,r_A,0.03
4,Annual biomass,610.1838085868095,r_A,0.03
5,Annual biomass,609.8846039778336,r_A,0.03
6,Annual biomass,502.17887513616057,r_A,0.03
7,Annual biomass,504.3112448198523,r_A,0.03
8,Annual biomass,505.60214703474446,r_A,0.03
9,Annual biomass,506.1018137885547,r_A,0.03
10,Annual biomass,506.2778082223125,r_A,0.03
