time,species,N,alpha_AA,alpha_PP
72,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
73,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
74,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
75,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
76,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
77,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
78,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
79,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
80,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
81,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
82,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
83,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
84,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
85,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
86,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
87,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
88,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
89,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
90,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
91,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
92,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
93,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
94,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
95,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
96,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
97,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
98,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
99,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
100,Annual infected biomass,0,0.007749636859325929,0.00780838313262929
1,Annual susceptible biomass,630.7210000256988,0.007749636859325929,0.00780838313262929
2,Annual susceptible biomass,630.7210000256988,0.007749636859325929,0.00780838313262929
3,Annual susceptible biomass,117.14550328346058,0.007749636859325929,0.00780838313262929
4,Annual susceptible biomass,117.48154587268068,0.007749636859325929,0.00780838313262929
5,Annual susceptible biomass,117.49337882899792,0.007749636859325929,0.00780838313262929
6,Annual susceptible biomass,117.51336157792664,0.007749636859325929,0.00780838313262929
7,Annual susceptible biomass,117.51989779857773,0.007749636859325929,0.00780838313262929
8,Annual susceptible biomass,117.52231763117689,0.007749636859325929,0.00780838313262929
9,Annual susceptible biomass,117.52325742472321,0.007749636859325929,0.00780838313262929
10,Annual susceptible biomass,117.52362853621115,0.007749636859325929,0.00780838313262929
11,Annual susceptible biomass,117.52377623023165,0.007749636859325929,0.00780838313262929
12,Annual susceptible biomass,117.52383526713494,0.007749636859325929,0.00780838313262929
13,Annual susceptible biomass,117.52385880763853,0.007749636859325929,0.00780838313262929
14,Annual susceptible biomass,117.52386820597845,0.007749636859325929,0.00780838313262929
15,Annual susceptible biomass,117.52387204566591,0.007749636859325929,0.00780838313262929
16,Annual susceptible biomass,117.52387355394173,0.007749636859325929,0.00780838313262929
17,Annual susceptible biomass,117.52387416050296,0.007749636859325929,0.00780838313262929
18,Annual susceptible biomass,117.52387440586598,0.007749636859325929,0.00780838313262929
19,Annual susceptible biomass,117.5238745030654,0.007749636859325929,0.00780838313262929
20,Annual susceptible biomass,117.52387454189474,0.007749636859325929,0.00780838313262929
21,Annual susceptible biomass,117.5238745574386,0.007749636859325929,0.00780838313262929
22,Annual susceptible biomass,117.52387456366239,0.007749636859325929,0.00780838313262929
23,Annual susceptible biomass,117.5238745661545,0.007749636859325929,0.00780838313262929
24,Annual susceptible biomass,117.52387456715262,0.007749636859325929,0.00780838313262929
25,Annual susceptible biomass,117.52387456755199,0.007749636859325929,0.00780838313262929
26,Annual susceptible biomass,117.523874567712,0.007749636859325929,0.00780838313262929
27,Annual susceptible biomass,117.52387456777619,0.007749636859325929,0.00780838313262929
28,Annual susceptible biomass,117.52387456780166,0.007749636859325929,0.00780838313262929
29,Annual susceptible biomass,117.52387456781169,0.007749636859325929,0.00780838313262929
30,Annual susceptible biomass,117.52387456781565,0.007749636859325929,0.00780838313262929
31,Annual susceptible biomass,117.52387456781753,0.007749636859325929,0.00780838313262929
32,Annual susceptible biomass,117.52387456781815,0.007749636859325929,0.00780838313262929
33,Annual susceptible biomass,117.52387456781847,0.007749636859325929,0.00780838313262929
34,Annual susceptible biomass,117.52387456781868,0.007749636859325929,0.00780838313262929
35,Annual susceptible biomass,117.52387456781847,0.007749636859325929,0.00780838313262929
36,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
37,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
38,Annual susceptible biomass,117.52387456781888,0.007749636859325929,0.00780838313262929
39,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
40,Annual susceptible biomass,117.52387456781888,0.007749636859325929,0.00780838313262929
41,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
42,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
43,Annual susceptible biomass,117.52387456781888,0.007749636859325929,0.00780838313262929
44,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
45,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
46,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
47,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
48,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
49,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
50,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
51,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
52,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
53,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
54,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
55,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
56,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
57,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
58,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
59,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
60,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
61,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
62,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
63,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
64,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
65,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
66,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
67,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
68,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
69,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
70,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
71,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
72,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
73,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
74,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
75,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
76,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
77,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
78,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
79,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
80,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
81,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
82,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
83,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
84,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
85,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
86,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
87,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
88,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
89,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
90,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
91,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
92,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
93,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
94,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
95,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
96,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
97,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
98,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
99,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
100,Annual susceptible biomass,117.52387456781878,0.007749636859325929,0.00780838313262929
1,Conidia,5500,0.007749636859325929,0.00780838313262929
2,Conidia,5.756623740687117,0.007749636859325929,0.00780838313262929
3,Conidia,0.7416404895271843,0.007749636859325929,0.00780838313262929
4,Conidia,0.11335808408503942,0.007749636859325929,0.00780838313262929
5,Conidia,0.019966175786035316,0.007749636859325929,0.00780838313262929
6,Conidia,0.003753603052302805,0.007749636859325929,0.00780838313262929
7,Conidia,7.251912371252029e-4,0.007749636859325929,0.00780838313262929
8,Conidia,1.4167203148134815e-4,0.007749636859325929,0.00780838313262929
9,Conidia,2.780109619199444e-5,0.007749636859325929,0.00780838313262929
10,Conidia,5.465389372355985e-6,0.007749636859325929,0.00780838313262929
11,Conidia,1.0752116787344603e-6,0.007749636859325929,0.00780838313262929
12,Conidia,2.1158906733741013e-7,0.007749636859325929,0.00780838313262929
13,Conidia,4.164270406679922e-8,0.007749636859325929,0.00780838313262929
14,Conidia,8.06263024388043e-9,0.007749636859325929,0.00780838313262929
15,Conidia,1.5610188118530524e-9,0.007749636859325929,0.00780838313262929
16,Conidia,0,0.007749636859325929,0.00780838313262929
17,Conidia,0,0.007749636859325929,0.00780838313262929
18,Conidia,0,0.007749636859325929,0.00780838313262929
19,Conidia,0,0.007749636859325929,0.00780838313262929
20,Conidia,0,0.007749636859325929,0.00780838313262929
21,Conidia,0,0.007749636859325929,0.00780838313262929
22,Conidia,0,0.007749636859325929,0.00780838313262929
23,Conidia,0,0.007749636859325929,0.00780838313262929
24,Conidia,0,0.007749636859325929,0.00780838313262929
25,Conidia,0,0.007749636859325929,0.00780838313262929
26,Conidia,0,0.007749636859325929,0.00780838313262929
27,Conidia,0,0.007749636859325929,0.00780838313262929
28,Conidia,0,0.007749636859325929,0.00780838313262929
29,Conidia,0,0.007749636859325929,0.00780838313262929
30,Conidia,0,0.007749636859325929,0.00780838313262929
31,Conidia,0,0.007749636859325929,0.00780838313262929
32,Conidia,0,0.007749636859325929,0.00780838313262929
33,Conidia,0,0.007749636859325929,0.00780838313262929
34,Conidia,0,0.007749636859325929,0.00780838313262929
35,Conidia,0,0.007749636859325929,0.00780838313262929
36,Conidia,0,0.007749636859325929,0.00780838313262929
37,Conidia,0,0.007749636859325929,0.00780838313262929
38,Conidia,0,0.007749636859325929,0.00780838313262929
39,Conidia,0,0.007749636859325929,0.00780838313262929
40,Conidia,0,0.007749636859325929,0.00780838313262929
41,Conidia,0,0.007749636859325929,0.00780838313262929
42,Conidia,0,0.007749636859325929,0.00780838313262929
43,Conidia,0,0.007749636859325929,0.00780838313262929
44,Conidia,0,0.007749636859325929,0.00780838313262929
45,Conidia,0,0.007749636859325929,0.00780838313262929
46,Conidia,0,0.007749636859325929,0.00780838313262929
47,Conidia,0,0.007749636859325929,0.00780838313262929
48,Conidia,0,0.007749636859325929,0.00780838313262929
49,Conidia,0,0.007749636859325929,0.00780838313262929
50,Conidia,0,0.007749636859325929,0.00780838313262929
51,Conidia,0,0.007749636859325929,0.00780838313262929
52,Conidia,0,0.007749636859325929,0.00780838313262929
53,Conidia,0,0.007749636859325929,0.00780838313262929
54,Conidia,0,0.007749636859325929,0.00780838313262929
55,Conidia,0,0.007749636859325929,0.00780838313262929
56,Conidia,0,0.007749636859325929,0.00780838313262929
57,Conidia,0,0.007749636859325929,0.00780838313262929
58,Conidia,0,0.007749636859325929,0.00780838313262929
59,Conidia,0,0.007749636859325929,0.00780838313262929
60,Conidia,0,0.007749636859325929,0.00780838313262929
61,Conidia,0,0.007749636859325929,0.00780838313262929
62,Conidia,0,0.007749636859325929,0.00780838313262929
63,Conidia,0,0.007749636859325929,0.00780838313262929
64,Conidia,0,0.007749636859325929,0.00780838313262929
65,Conidia,0,0.007749636859325929,0.00780838313262929
66,Conidia,0,0.007749636859325929,0.00780838313262929
67,Conidia,0,0.007749636859325929,0.00780838313262929
68,Conidia,0,0.007749636859325929,0.00780838313262929
69,Conidia,0,0.007749636859325929,0.00780838313262929
70,Conidia,0,0.007749636859325929,0.00780838313262929
71,Conidia,0,0.007749636859325929,0.00780838313262929
72,Conidia,0,0.007749636859325929,0.00780838313262929
73,Conidia,0,0.007749636859325929,0.00780838313262929
74,Conidia,0,0.007749636859325929,0.00780838313262929
75,Conidia,0,0.007749636859325929,0.00780838313262929
76,Conidia,0,0.007749636859325929,0.00780838313262929
77,Conidia,0,0.007749636859325929,0.00780838313262929
78,Conidia,0,0.007749636859325929,0.00780838313262929
79,Conidia,0,0.007749636859325929,0.00780838313262929
80,Conidia,0,0.007749636859325929,0.00780838313262929
81,Conidia,0,0.007749636859325929,0.00780838313262929
82,Conidia,0,0.007749636859325929,0.00780838313262929
83,Conidia,0,0.007749636859325929,0.00780838313262929
84,Conidia,0,0.007749636859325929,0.00780838313262929
85,Conidia,0,0.007749636859325929,0.00780838313262929
86,Conidia,0,0.007749636859325929,0.00780838313262929
87,Conidia,0,0.007749636859325929,0.00780838313262929
88,Conidia,0,0.007749636859325929,0.00780838313262929
89,Conidia,0,0.007749636859325929,0.00780838313262929
90,Conidia,0,0.007749636859325929,0.00780838313262929
91,Conidia,0,0.007749636859325929,0.00780838313262929
92,Conidia,0,0.007749636859325929,0.00780838313262929
93,Conidia,0,0.007749636859325929,0.00780838313262929
94,Conidia,0,0.007749636859325929,0.00780838313262929
95,Conidia,0,0.007749636859325929,0.00780838313262929
96,Conidia,0,0.007749636859325929,0.00780838313262929
97,Conidia,0,0.007749636859325929,0.00780838313262929
98,Conidia,0,0.007749636859325929,0.00780838313262929
99,Conidia,0,0.007749636859325929,0.00780838313262929
100,Conidia,0,0.007749636859325929,0.00780838313262929
1,Litter,2717.4475462915084,0.007749636859325929,0.00780838313262929
2,Litter,1432.6939938030619,0.007749636859325929,0.00780838313262929
3,Litter,885.6100232219137,0.007749636859325929,0.00780838313262929
4,Litter,663.1686317333365,0.007749636859325929,0.00780838313262929
5,Litter,573.7366061815276,0.007749636859325929,0.00780838313262929
6,Litter,537.8824197044152,0.007749636859325929,0.00780838313262929
7,Litter,523.519839766782,0.007749636859325929,0.00780838313262929
8,Litter,517.7680900865198,0.007749636859325929,0.00780838313262929
9,Litter,515.4649524440252,0.007749636859325929,0.00780838313262929
10,Litter,514.5427612439007,0.007749636859325929,0.00780838313262929
11,Litter,514.173517828627,0.007749636859325929,0.00780838313262929
12,Litter,514.0256729117285,0.007749636859325929,0.00780838313262929
13,Litter,513.9664765828567,0.007749636859325929,0.00780838313262929
14,Litter,513.9427755136824,0.007749636859325929,0.00780838313262929
15,Litter,513.9332858747057,0.007749636859325929,0.00780838313262929
16,Litter,513.9294862888828,0.007749636859325929,0.00780838313262929
17,Litter,513.9279649050588,0.007749636859325929,0.00780838313262929
18,Litter,513.927355745569,0.007749636859325929,0.00780838313262929
19,Litter,513.9271118409804,0.007749636859325929,0.00780838313262929
20,Litter,513.9270141828065,0.007749636859325929,0.00780838313262929
21,Litter,513.9269750809705,0.007749636859325929,0.00780838313262929
22,Litter,513.9269594247949,0.007749636859325929,0.00780838313262929
23,Litter,513.9269531561426,0.007749636859325929,0.00780838313262929
24,Litter,513.9269506462083,0.007749636859325929,0.00780838313262929
25,Litter,513.9269496412405,0.007749636859325929,0.00780838313262929
26,Litter,513.9269492388578,0.007749636859325929,0.00780838313262929
27,Litter,513.926949077745,0.007749636859325929,0.00780838313262929
28,Litter,513.9269490132365,0.007749636859325929,0.00780838313262929
29,Litter,513.9269489874079,0.007749636859325929,0.00780838313262929
30,Litter,513.9269489770677,0.007749636859325929,0.00780838313262929
31,Litter,513.9269489729261,0.007749636859325929,0.00780838313262929
32,Litter,513.9269489712667,0.007749636859325929,0.00780838313262929
33,Litter,513.9269489706038,0.007749636859325929,0.00780838313262929
34,Litter,513.926948970339,0.007749636859325929,0.00780838313262929
35,Litter,513.9269489702328,0.007749636859325929,0.00780838313262929
36,Litter,513.9269489701901,0.007749636859325929,0.00780838313262929
37,Litter,513.9269489701725,0.007749636859325929,0.00780838313262929
38,Litter,513.9269489701649,0.007749636859325929,0.00780838313262929
39,Litter,513.9269489701619,0.007749636859325929,0.00780838313262929
40,Litter,513.9269489701607,0.007749636859325929,0.00780838313262929
41,Litter,513.9269489701611,0.007749636859325929,0.00780838313262929
42,Litter,513.9269489701602,0.007749636859325929,0.00780838313262929
43,Litter,513.9269489701599,0.007749636859325929,0.00780838313262929
44,Litter,513.9269489701592,0.007749636859325929,0.00780838313262929
45,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
46,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
47,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
48,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
49,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
50,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
51,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
52,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
53,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
54,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
55,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
56,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
57,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
58,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
59,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
60,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
61,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
62,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
63,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
64,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
65,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
66,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
67,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
68,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
69,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
70,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
71,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
72,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
73,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
74,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
75,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
76,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
77,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
78,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
79,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
80,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
81,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
82,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
83,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
84,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
85,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
86,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
87,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
88,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
89,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
90,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
91,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
92,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
93,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
94,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
95,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
96,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
97,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
98,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
99,Litter,513.9269489701594,0.007749636859325929,0.00780838313262929
100,Litter,513.926948970159,0.007749636859325929,0.00780838313262929
1,Perennial adult,28043.97422498277,0.007749636859325929,0.00780838313262929
2,Perennial adult,28032.54441136967,0.007749636859325929,0.00780838313262929
3,Perennial adult,27297.51818809713,0.007749636859325929,0.00780838313262929
4,Perennial adult,26583.741138335332,0.007749636859325929,0.00780838313262929
5,Perennial adult,25919.97926790721,0.007749636859325929,0.00780838313262929
6,Perennial adult,25292.986579000437,0.007749636859325929,0.00780838313262929
7,Perennial adult,24694.461405046306,0.007749636859325929,0.00780838313262929
8,Perennial adult,24120.266888184546,0.007749636859325929,0.00780838313262929
9,Perennial adult,23568.225717233214,0.007749636859325929,0.00780838313262929
10,Perennial adult,23036.999794235257,0.007749636859325929,0.00780838313262929
11,Perennial adult,22525.609509087637,0.007749636859325929,0.00780838313262929
12,Perennial adult,22033.23604433844,0.007749636859325929,0.00780838313262929
13,Perennial adult,21559.14089318755,0.007749636859325929,0.00780838313262929
14,Perennial adult,21102.632966048277,0.007749636859325929,0.00780838313262929
15,Perennial adult,20663.054816103682,0.007749636859325929,0.00780838313262929
16,Perennial adult,20239.776581704522,0.007749636859325929,0.00780838313262929
17,Perennial adult,19832.19304264558,0.007749636859325929,0.00780838313262929
18,Perennial adult,19439.721933945373,0.007749636859325929,0.00780838313262929
19,Perennial adult,19061.802786096483,0.007749636859325929,0.00780838313262929
20,Perennial adult,18697.89599285746,0.007749636859325929,0.00780838313262929
21,Perennial adult,18347.481988312993,0.007749636859325929,0.00780838313262929
22,Perennial adult,18010.06048401665,0.007749636859325929,0.00780838313262929
23,Perennial adult,17685.149746293682,0.007749636859325929,0.00780838313262929
24,Perennial adult,17372.285905097855,0.007749636859325929,0.00780838313262929
25,Perennial adult,17071.02229039946,0.007749636859325929,0.00780838313262929
26,Perennial adult,16780.92879394132,0.007749636859325929,0.00780838313262929
27,Perennial adult,16501.59125496482,0.007749636859325929,0.00780838313262929
28,Perennial adult,16232.610868833972,0.007749636859325929,0.00780838313262929
29,Perennial adult,15973.60361763524,0.007749636859325929,0.00780838313262929
30,Perennial adult,15724.19972190895,0.007749636859325929,0.00780838313262929
31,Perennial adult,15484.043112716987,0.007749636859325929,0.00780838313262929
32,Perennial adult,15252.790923288087,0.007749636859325929,0.00780838313262929
33,Perennial adult,15030.112999512945,0.007749636859325929,0.00780838313262929
34,Perennial adult,14815.691428589467,0.007749636859325929,0.00780838313262929
35,Perennial adult,14609.22008514488,0.007749636859325929,0.00780838313262929
36,Perennial adult,14410.40419418663,0.007749636859325929,0.00780838313262929
37,Perennial adult,14218.959910258036,0.007749636859325929,0.00780838313262929
38,Perennial adult,14034.613912197801,0.007749636859325929,0.00780838313262929
39,Perennial adult,13857.103012924887,0.007749636859325929,0.00780838313262929
40,Perennial adult,13686.173783691587,0.007749636859325929,0.00780838313262929
41,Perennial adult,13521.582192268403,0.007749636859325929,0.00780838313262929
42,Perennial adult,13363.09325454412,0.007749636859325929,0.00780838313262929
43,Perennial adult,13210.480699043703,0.007749636859325929,0.00780838313262929
44,Perennial adult,13063.526643885072,0.007749636859325929,0.00780838313262929
45,Perennial adult,12922.021285713494,0.007749636859325929,0.00780838313262929
46,Perennial adult,12785.762600169557,0.007749636859325929,0.00780838313262929
47,Perennial adult,12654.556053463039,0.007749636859325929,0.00780838313262929
48,Perennial adult,12528.214324640927,0.007749636859325929,0.00780838313262929
49,Perennial adult,12406.557038153047,0.007749636859325929,0.00780838313262929
50,Perennial adult,12289.410506333517,0.007749636859325929,0.00780838313262929
51,Perennial adult,12176.607481430348,0.007749636859325929,0.00780838313262929
52,Perennial adult,12067.986916829192,0.007749636859325929,0.00780838313262929
53,Perennial adult,11963.393737130313,0.007749636859325929,0.00780838313262929
54,Perennial adult,11862.678616750563,0.007749636859325929,0.00780838313262929
55,Perennial adult,11765.697766734238,0.007749636859325929,0.00780838313262929
56,Perennial adult,11672.312729468475,0.007749636859325929,0.00780838313262929
57,Perennial adult,11582.390181010089,0.007749636859325929,0.00780838313262929
58,Perennial adult,11495.801740741674,0.007749636859325929,0.00780838313262929
59,Perennial adult,11412.42378808515,0.007749636859325929,0.00780838313262929
60,Perennial adult,11332.137286011166,0.007749636859325929,0.00780838313262929
61,Perennial adult,11254.827611092302,0.007749636859325929,0.00780838313262929
62,Perennial adult,11180.384389857523,0.007749636859325929,0.00780838313262929
63,Perennial adult,11108.701341214175,0.007749636859325929,0.00780838313262929
64,Perennial adult,11039.67612471261,0.007749636859325929,0.00780838313262929
65,Perennial adult,10973.210194436777,0.007749636859325929,0.00780838313262929
66,Perennial adult,10909.208658312196,0.007749636859325929,0.00780838313262929
67,Perennial adult,10847.580142630448,0.007749636859325929,0.00780838313262929
68,Perennial adult,10788.236661596771,0.007749636859325929,0.00780838313262929
69,Perennial adult,10731.093491714497,0.007749636859325929,0.00780838313262929
70,Perennial adult,10676.069050827025,0.007749636859325929,0.00780838313262929
71,Perennial adult,10623.08478164461,0.007749636859325929,0.00780838313262929
72,Perennial adult,10572.065039589696,0.007749636859325929,0.00780838313262929
73,Perennial adult,10522.936984800674,0.007749636859325929,0.00780838313262929
74,Perennial adult,10475.630478139874,0.007749636859325929,0.00780838313262929
75,Perennial adult,10430.077981057322,0.007749636859325929,0.00780838313262929
76,Perennial adult,10386.214459167315,0.007749636859325929,0.00780838313262929
77,Perennial adult,10343.977289400122,0.007749636859325929,0.00780838313262929
78,Perennial adult,10303.3061705963,0.007749636859325929,0.00780838313262929
79,Perennial adult,10264.143037415923,0.007749636859325929,0.00780838313262929
80,Perennial adult,10226.43197743988,0.007749636859325929,0.00780838313262929
81,Perennial adult,10190.119151344812,0.007749636859325929,0.00780838313262929
82,Perennial adult,10155.152716037821,0.007749636859325929,0.00780838313262929
83,Perennial adult,10121.482750641097,0.007749636859325929,0.00780838313262929
84,Perennial adult,10089.061185220908,0.007749636859325929,0.00780838313262929
85,Perennial adult,10057.841732159099,0.007749636859325929,0.00780838313262929
86,Perennial adult,10027.779820069207,0.007749636859325929,0.00780838313262929
87,Perennial adult,9998.832530162774,0.007749636859325929,0.00780838313262929
88,Perennial adult,9970.958534975065,0.007749636859325929,0.00780838313262929
89,Perennial adult,9944.118039362664,0.007749636859325929,0.00780838313262929
90,Perennial adult,9918.27272368876,0.007749636859325929,0.00780838313262929
91,Perennial adult,9893.385689114957,0.007749636859325929,0.00780838313262929
