time,species,N,Parameter,Estimate
16,Perennial adult biomass,82.1862627159453,v_A,0.003
17,Perennial adult biomass,82.1882014525178,v_A,0.003
18,Perennial adult biomass,82.18914390602997,v_A,0.003
19,Perennial adult biomass,82.18957648382244,v_A,0.003
20,Perennial adult biomass,82.1897653379531,v_A,0.003
21,Perennial adult biomass,82.18984384693157,v_A,0.003
22,Perennial adult biomass,82.1898747777399,v_A,0.003
23,Perennial adult biomass,82.18988617740331,v_A,0.003
24,Perennial adult biomass,82.18988999164398,v_A,0.003
25,Perennial adult biomass,82.1898910620245,v_A,0.003
26,Perennial adult biomass,82.18989124094918,v_A,0.003
27,Perennial adult biomass,82.18989118502377,v_A,0.003
28,Perennial adult biomass,82.18989110050045,v_A,0.003
29,Perennial adult biomass,82.18989103751323,v_A,0.003
30,Perennial adult biomass,82.18989099904795,v_A,0.003
31,Perennial adult biomass,82.18989097779384,v_A,0.003
32,Perennial adult biomass,82.18989096676415,v_A,0.003
33,Perennial adult biomass,82.18989096129089,v_A,0.003
34,Perennial adult biomass,82.18989095866736,v_A,0.003
35,Perennial adult biomass,82.18989095744492,v_A,0.003
36,Perennial adult biomass,82.18989095688896,v_A,0.003
37,Perennial adult biomass,82.18989095664156,v_A,0.003
38,Perennial adult biomass,82.18989095653366,v_A,0.003
39,Perennial adult biomass,82.18989095648732,v_A,0.003
40,Perennial adult biomass,82.18989095646796,v_A,0.003
41,Perennial adult biomass,82.18989095645993,v_A,0.003
42,Perennial adult biomass,82.18989095645672,v_A,0.003
43,Perennial adult biomass,82.18989095645527,v_A,0.003
44,Perennial adult biomass,82.18989095645468,v_A,0.003
45,Perennial adult biomass,82.18989095645453,v_A,0.003
46,Perennial adult biomass,82.18989095645446,v_A,0.003
47,Perennial adult biomass,82.18989095645453,v_A,0.003
48,Perennial adult biomass,82.18989095645432,v_A,0.003
49,Perennial adult biomass,82.18989095645453,v_A,0.003
50,Perennial adult biomass,82.1898909564546,v_A,0.003
1,Annual susceptible biomass,630.7210000256988,v_A,0.003
2,Annual susceptible biomass,630.7210000256988,v_A,0.003
3,Annual susceptible biomass,628.7380482593704,v_A,0.003
4,Annual susceptible biomass,619.2689739633338,v_A,0.003
5,Annual susceptible biomass,572.245123986674,v_A,0.003
6,Annual susceptible biomass,440.1077569980978,v_A,0.003
7,Annual susceptible biomass,271.95629563405015,v_A,0.003
8,Annual susceptible biomass,309.33089570365615,v_A,0.003
9,Annual susceptible biomass,335.77395078997677,v_A,0.003
10,Annual susceptible biomass,346.7297257732446,v_A,0.003
11,Annual susceptible biomass,349.16415641163525,v_A,0.003
12,Annual susceptible biomass,348.24280563680963,v_A,0.003
13,Annual susceptible biomass,346.5454063691759,v_A,0.003
14,Annual susceptible biomass,345.0671103692133,v_A,0.003
15,Annual susceptible biomass,344.0375058429205,v_A,0.003
16,Annual susceptible biomass,343.3994201703287,v_A,0.003
17,Annual susceptible biomass,343.032160734851,v_A,0.003
18,Annual susceptible biomass,342.83146815335647,v_A,0.003
19,Annual susceptible biomass,342.72598773901666,v_A,0.003
20,Annual susceptible biomass,342.6722267970134,v_A,0.003
21,Annual susceptible biomass,342.64550720723594,v_A,0.003
22,Annual susceptible biomass,342.6325062223792,v_A,0.003
23,Annual susceptible biomass,342.62629490925644,v_A,0.003
24,Annual susceptible biomass,342.6233744975226,v_A,0.003
25,Annual susceptible biomass,342.62202067018444,v_A,0.003
26,Annual susceptible biomass,342.6214009120748,v_A,0.003
27,Annual susceptible biomass,342.6211203538053,v_A,0.003
28,Annual susceptible biomass,342.6209945996676,v_A,0.003
29,Annual susceptible biomass,342.6209387196343,v_A,0.003
30,Annual susceptible biomass,342.62091407260414,v_A,0.003
31,Annual susceptible biomass,342.6209032681338,v_A,0.003
32,Annual susceptible biomass,342.6208985544246,v_A,0.003
33,Annual susceptible biomass,342.62089650480385,v_A,0.003
34,Annual susceptible biomass,342.62089561517666,v_A,0.003
35,Annual susceptible biomass,342.6208952290982,v_A,0.003
36,Annual susceptible biomass,342.62089506129234,v_A,0.003
37,Annual susceptible biomass,342.6208949881265,v_A,0.003
38,Annual susceptible biomass,342.62089495607455,v_A,0.003
39,Annual susceptible biomass,342.620894941948,v_A,0.003
40,Annual susceptible biomass,342.62089493567737,v_A,0.003
41,Annual susceptible biomass,342.62089493287374,v_A,0.003
42,Annual susceptible biomass,342.62089493161136,v_A,0.003
43,Annual susceptible biomass,342.62089493103724,v_A,0.003
44,Annual susceptible biomass,342.6208949307752,v_A,0.003
45,Annual susceptible biomass,342.6208949306547,v_A,0.003
46,Annual susceptible biomass,342.6208949305999,v_A,0.003
47,Annual susceptible biomass,342.62089493057334,v_A,0.003
48,Annual susceptible biomass,342.6208949305623,v_A,0.003
49,Annual susceptible biomass,342.6208949305567,v_A,0.003
50,Annual susceptible biomass,342.62089493055385,v_A,0.003
1,Perennial first-year susceptible biomass,2.967051957094265,v_A,0.003
2,Perennial first-year susceptible biomass,2.967051957094265,v_A,0.003
3,Perennial first-year susceptible biomass,2.9190263176653346,v_A,0.003
4,Perennial first-year susceptible biomass,2.695519747210596,v_A,0.003
5,Perennial first-year susceptible biomass,1.7110843990018045,v_A,0.003
6,Perennial first-year susceptible biomass,0,v_A,0.003
7,Perennial first-year susceptible biomass,296.7847327963607,v_A,0.003
8,Perennial first-year susceptible biomass,132.5982221837077,v_A,0.003
9,Perennial first-year susceptible biomass,86.50215545036717,v_A,0.003
10,Perennial first-year susceptible biomass,73.08493802778884,v_A,0.003
11,Perennial first-year susceptible biomass,69.18598763684341,v_A,0.003
12,Perennial first-year susceptible biomass,68.10006645981491,v_A,0.003
13,Perennial first-year susceptible biomass,67.82029502294247,v_A,0.003
14,Perennial first-year susceptible biomass,67.75202892550206,v_A,0.003
15,Perennial first-year susceptible biomass,67.73207739557739,v_A,0.003
16,Perennial first-year susceptible biomass,67.7216642383078,v_A,0.003
17,Perennial first-year susceptible biomass,67.71377953113995,v_A,0.003
18,Perennial first-year susceptible biomass,67.70778202269872,v_A,0.003
19,Perennial first-year susceptible biomass,67.7035967887776,v_A,0.003
20,Perennial first-year susceptible biomass,67.70090646582395,v_A,0.003
21,Perennial first-year susceptible biomass,67.699287087899,v_A,0.003
22,Perennial first-year susceptible biomass,67.69836149518271,v_A,0.003
23,Perennial first-year susceptible biomass,67.69785389557562,v_A,0.003
24,Perennial first-year susceptible biomass,67.69758478006311,v_A,0.003
25,Perennial first-year susceptible biomass,67.6974460714536,v_A,0.003
26,Perennial first-year susceptible biomass,67.69737627196724,v_A,0.003
27,Perennial first-year susceptible biomass,67.69734186821704,v_A,0.003
28,Perennial first-year susceptible biomass,67.69732521533004,v_A,0.003
29,Perennial first-year susceptible biomass,67.69731728269203,v_A,0.003
30,Perennial first-year susceptible biomass,67.69731355746711,v_A,0.003
31,Perennial first-year susceptible biomass,67.69731183024244,v_A,0.003
32,Perennial first-year susceptible biomass,67.69731103849529,v_A,0.003
33,Perennial first-year susceptible biomass,67.6973106792446,v_A,0.003
34,Perennial first-year susceptible biomass,67.6973105177021,v_A,0.003
35,Perennial first-year susceptible biomass,67.69731044563335,v_A,0.003
36,Perennial first-year susceptible biomass,67.69731041369735,v_A,0.003
37,Perennial first-year susceptible biomass,67.69731039962387,v_A,0.003
38,Perennial first-year susceptible biomass,67.69731039344808,v_A,0.003
39,Perennial first-year susceptible biomass,67.69731039074627,v_A,0.003
40,Perennial first-year susceptible biomass,67.69731038956633,v_A,0.003
41,Perennial first-year susceptible biomass,67.69731038905078,v_A,0.003
42,Perennial first-year susceptible biomass,67.69731038882531,v_A,0.003
43,Perennial first-year susceptible biomass,67.69731038872654,v_A,0.003
44,Perennial first-year susceptible biomass,67.69731038868304,v_A,0.003
45,Perennial first-year susceptible biomass,67.69731038866382,v_A,0.003
46,Perennial first-year susceptible biomass,67.69731038865527,v_A,0.003
47,Perennial first-year susceptible biomass,67.69731038865146,v_A,0.003
48,Perennial first-year susceptible biomass,67.69731038864973,v_A,0.003
49,Perennial first-year susceptible biomass,67.69731038864893,v_A,0.003
50,Perennial first-year susceptible biomass,67.69731038864838,v_A,0.003
1,Perennial adult susceptible biomass,661.8698752193791,v_A,0.003
2,Perennial adult susceptible biomass,661.8698752193791,v_A,0.003
3,Perennial adult susceptible biomass,657.8951658996717,v_A,0.003
4,Perennial adult susceptible biomass,639.0799322423981,v_A,0.003
5,Perennial adult susceptible biomass,549.7579547973405,v_A,0.003
6,Perennial adult susceptible biomass,337.22990252131365,v_A,0.003
7,Perennial adult susceptible biomass,32.50200581983554,v_A,0.003
8,Perennial adult susceptible biomass,41.52643514015795,v_A,0.003
9,Perennial adult susceptible biomass,50.35061868852237,v_A,0.003
10,Perennial adult susceptible biomass,53.17171046101093,v_A,0.003
11,Perennial adult susceptible biomass,53.792718609653946,v_A,0.003
12,Perennial adult susceptible biomass,53.698773574777576,v_A,0.003
13,Perennial adult susceptible biomass,53.43439310130613,v_A,0.003
14,Perennial adult susceptible biomass,53.19280530647594,v_A,0.003
15,Perennial adult susceptible biomass,53.02159938739952,v_A,0.003
16,Perennial adult susceptible biomass,52.91461022424777,v_A,0.003
17,Perennial adult susceptible biomass,52.85276025498906,v_A,0.003
18,Perennial adult susceptible biomass,52.81888200105718,v_A,0.003
19,Perennial adult susceptible biomass,52.80105474678684,v_A,0.003
20,Perennial adult susceptible biomass,52.7919639875612,v_A,0.003
21,Perennial adult susceptible biomass,52.787445526704715,v_A,0.003
22,Perennial adult susceptible biomass,52.78524749472989,v_A,0.003
23,Perennial adult susceptible biomass,52.78419784303907,v_A,0.003
24,Perennial adult susceptible biomass,52.78370462373809,v_A,0.003
25,Perennial adult susceptible biomass,52.78347614886283,v_A,0.003
26,Perennial adult susceptible biomass,52.78337164518889,v_A,0.003
27,Perennial adult susceptible biomass,52.78332438137265,v_A,0.003
28,Perennial adult susceptible biomass,52.78330321763339,v_A,0.003
29,Perennial adult susceptible biomass,52.78329382332817,v_A,0.003
30,Perennial adult susceptible biomass,52.783289684380975,v_A,0.003
31,Perennial adult susceptible biomass,52.783287872071234,v_A,0.003
32,Perennial adult susceptible biomass,52.78328708231971,v_A,0.003
33,Perennial adult susceptible biomass,52.78328673931041,v_A,0.003
34,Perennial adult susceptible biomass,52.78328659059209,v_A,0.003
35,Perennial adult susceptible biomass,52.783286526117465,v_A,0.003
36,Perennial adult susceptible biomass,52.783286498119324,v_A,0.003
37,Perennial adult susceptible biomass,52.78328648592036,v_A,0.003
38,Perennial adult susceptible biomass,52.783286480579356,v_A,0.003
39,Perennial adult susceptible biomass,52.78328647822621,v_A,0.003
40,Perennial adult susceptible biomass,52.78328647718176,v_A,0.003
41,Perennial adult susceptible biomass,52.783286476714764,v_A,0.003
42,Perennial adult susceptible biomass,52.783286476504216,v_A,0.003
43,Perennial adult susceptible biomass,52.78328647640865,v_A,0.003
44,Perennial adult susceptible biomass,52.78328647636482,v_A,0.003
45,Perennial adult susceptible biomass,52.7832864763447,v_A,0.003
46,Perennial adult susceptible biomass,52.7832864763356,v_A,0.003
47,Perennial adult susceptible biomass,52.783286476331234,v_A,0.003
48,Perennial adult susceptible biomass,52.78328647632934,v_A,0.003
49,Perennial adult susceptible biomass,52.78328647632817,v_A,0.003
50,Perennial adult susceptible biomass,52.78328647632785,v_A,0.003
1,Annual infected biomass,0,v_A,0.003
2,Annual infected biomass,1.8727280101350612,v_A,0.003
3,Annual infected biomass,10.810396024201445,v_A,0.003
4,Annual infected biomass,55.08647174616189,v_A,0.003
5,Annual infected biomass,178.29933097909256,v_A,0.003
6,Annual infected biomass,225.60530426240354,v_A,0.003
7,Annual infected biomass,191.00395646333067,v_A,0.003
8,Annual infected biomass,166.97576426799316,v_A,0.003
9,Annual infected biomass,157.11000717762343,v_A,0.003
10,Annual infected biomass,154.99760253438188,v_A,0.003
11,Annual infected biomass,155.91688243341238,v_A,0.003
12,Annual infected biomass,157.51660252866802,v_A,0.003
13,Annual infected biomass,158.89586864925238,v_A,0.003
14,Annual infected biomass,159.85239885965765,v_A,0.003
15,Annual infected biomass,160.44377960620199,v_A,0.003
16,Annual infected biomass,160.78363353448893,v_A,0.003
17,Annual infected biomass,160.9691497301379,v_A,0.003
18,Annual infected biomass,161.0665753918522,v_A,0.003
19,Annual infected biomass,161.11619997069303,v_A,0.003
20,Annual infected biomass,161.14085135045704,v_A,0.003
21,Annual infected biomass,161.15284102675363,v_A,0.003
22,Annual infected biomass,161.15856718458576,v_A,0.003
23,Annual infected biomass,161.16125869148084,v_A,0.003
24,Annual infected biomass,161.16250608941226,v_A,0.003
25,Annual infected biomass,161.16307700308002,v_A,0.003
26,Annual infected biomass,161.16333540292064,v_A,0.003
27,Annual infected biomass,161.16345120753562,v_A,0.003
28,Annual infected biomass,161.16350266017676,v_A,0.003
29,Annual infected biomass,161.16352535234455,v_A,0.003
30,Annual infected biomass,161.1635352992604,v_A,0.003
31,Annual infected biomass,161.16353963871217,v_A,0.003
32,Annual infected biomass,161.1635415256015,v_A,0.003
33,Annual infected biomass,161.16354234462503,v_A,0.003
34,Annual infected biomass,161.16354270008625,v_A,0.003
35,Annual infected biomass,161.16354285459883,v_A,0.003
36,Annual infected biomass,161.1635429219782,v_A,0.003
37,Annual infected biomass,161.16354295149978,v_A,0.003
38,Annual infected biomass,161.1635429645127,v_A,0.003
39,Annual infected biomass,161.16354297028928,v_A,0.003
40,Annual infected biomass,161.16354297287322,v_A,0.003
41,Annual infected biomass,161.16354297403763,v_A,0.003
42,Annual infected biomass,161.16354297456613,v_A,0.003
43,Annual infected biomass,161.16354297480754,v_A,0.003
44,Annual infected biomass,161.16354297491824,v_A,0.003
45,Annual infected biomass,161.16354297496898,v_A,0.003
46,Annual infected biomass,161.16354297499328,v_A,0.003
47,Annual infected biomass,161.1635429750043,v_A,0.003
48,Annual infected biomass,161.16354297500956,v_A,0.003
49,Annual infected biomass,161.16354297501235,v_A,0.003
50,Annual infected biomass,161.1635429750125,v_A,0.003
1,Perennial first-year infected biomass,0,v_A,0.003
2,Perennial first-year infected biomass,0.048445159034754805,v_A,0.003
3,Perennial first-year infected biomass,0.2744250408084477,v_A,0.003
4,Perennial first-year infected biomass,1.2725033846008569,v_A,0.003
5,Perennial first-year infected biomass,3.155167916542855,v_A,0.003
6,Perennial first-year infected biomass,105.91374631549586,v_A,0.003
7,Perennial first-year infected biomass,38.17631161692872,v_A,0.003
8,Perennial first-year infected biomass,20.938958150941474,v_A,0.003
9,Perennial first-year infected biomass,16.383992532427307,v_A,0.003
10,Perennial first-year infected biomass,15.237944912031397,v_A,0.003
11,Perennial first-year infected biomass,15.093456915907959,v_A,0.003
12,Perennial first-year infected biomass,15.209472273187453,v_A,0.003
13,Perennial first-year infected biomass,15.349810690404503,v_A,0.003
14,Perennial first-year infected biomass,15.453929637933765,v_A,0.003
15,Perennial first-year infected biomass,15.518954491247149,v_A,0.003
16,Perennial first-year infected biomass,15.555955561949018,v_A,0.003
17,Perennial first-year infected biomass,15.575783732350164,v_A,0.003
18,Perennial first-year infected biomass,15.585963428293798,v_A,0.003
19,Perennial first-year infected biomass,15.59102102475142,v_A,0.003
20,Perennial first-year infected biomass,15.593468384047483,v_A,0.003
21,Perennial first-year infected biomass,15.594626863824544,v_A,0.003
22,Perennial first-year infected biomass,15.595164979197305,v_A,0.003
23,Perennial first-year infected biomass,15.59541083878685,v_A,0.003
24,Perennial first-year infected biomass,15.595521538254568,v_A,0.003
25,Perennial first-year infected biomass,15.595570736167382,v_A,0.003
26,Perennial first-year infected biomass,15.5955923493613,v_A,0.003
27,Perennial first-year infected biomass,15.59560174806915,v_A,0.003
28,Perennial first-year infected biomass,15.595605799569013,v_A,0.003
29,Perennial first-year infected biomass,15.595607533506417,v_A,0.003
30,Perennial first-year infected biomass,15.595608271533946,v_A,0.003
31,Perennial first-year infected biomass,15.595608584566202,v_A,0.003
32,Perennial first-year infected biomass,15.595608717170462,v_A,0.003
33,Perennial first-year infected biomass,15.595608773413069,v_A,0.003
34,Perennial first-year infected biomass,15.595608797361841,v_A,0.003
35,Perennial first-year infected biomass,15.5956088076279,v_A,0.003
36,Perennial first-year infected biomass,15.595608812069473,v_A,0.003
37,Perennial first-year infected biomass,15.595608814012843,v_A,0.003
38,Perennial first-year infected biomass,15.595608814874064,v_A,0.003
39,Perennial first-year infected biomass,15.595608815260803,v_A,0.003
40,Perennial first-year infected biomass,15.595608815436634,v_A,0.003
41,Perennial first-year infected biomass,15.595608815517474,v_A,0.003
42,Perennial first-year infected biomass,15.595608815555,v_A,0.003
43,Perennial first-year infected biomass,15.595608815572525,v_A,0.003
44,Perennial first-year infected biomass,15.595608815580718,v_A,0.003
45,Perennial first-year infected biomass,15.595608815584544,v_A,0.003
46,Perennial first-year infected biomass,15.595608815586429,v_A,0.003
47,Perennial first-year infected biomass,15.595608815587267,v_A,0.003
48,Perennial first-year infected biomass,15.595608815587694,v_A,0.003
49,Perennial first-year infected biomass,15.59560881558788,v_A,0.003
50,Perennial first-year infected biomass,15.595608815587937,v_A,0.003
1,Perennial adult infected biomass,0,v_A,0.003
2,Perennial adult infected biomass,3.966046043080468,v_A,0.003
3,Perennial adult infected biomass,22.737497488585717,v_A,0.003
4,Perennial adult infected biomass,111.83892031138672,v_A,0.003
5,Perennial adult infected biomass,323.6916075142627,v_A,0.003
6,Perennial adult infected biomass,54.45240453937007,v_A,0.003
7,Perennial adult infected biomass,44.813707586148816,v_A,0.003
8,Perennial adult infected biomass,33.85888132444901,v_A,0.003
9,Perennial adult infected biomass,29.703212010109226,v_A,0.003
10,Perennial adult infected biomass,28.554653601030996,v_A,0.003
11,Perennial adult infected biomass,28.494140839028862,v_A,0.003
12,Perennial adult infected biomass,28.729531417645216,v_A,0.003
13,Perennial adult infected biomass,28.975033451494404,v_A,0.003
14,Perennial adult infected biomass,29.15467477143345,v_A,0.003
15,Perennial adult infected biomass,29.267952380269126,v_A,0.003
16,Perennial adult infected biomass,29.333502460956247,v_A,0.003
17,Perennial adult infected biomass,29.36931945146062,v_A,0.003
18,Perennial adult infected biomass,29.38808915924313,v_A,0.003
19,Perennial adult infected biomass,29.39761249626123,v_A,0.003
20,Perennial adult infected biomass,29.402319811248386,v_A,0.003
21,Perennial adult infected biomass,29.404596352201676,v_A,0.003
22,Perennial adult infected biomass,29.40567693470084,v_A,0.003
23,Perennial adult infected biomass,29.40618155366522,v_A,0.003
24,Perennial adult infected biomass,29.40641384278115,v_A,0.003
25,Perennial adult infected biomass,29.406519416835604,v_A,0.003
26,Perennial adult infected biomass,29.406566859576532,v_A,0.003
27,Perennial adult infected biomass,29.406587967390376,v_A,0.003
28,Perennial adult infected biomass,29.406597277172274,v_A,0.003
29,Perennial adult infected biomass,29.406601353132263,v_A,0.003
30,Perennial adult infected biomass,29.406603126976712,v_A,0.003
31,Perennial adult infected biomass,29.406603895474127,v_A,0.003
32,Perennial adult infected biomass,29.406604227453744,v_A,0.003
33,Perennial adult infected biomass,29.406604370698794,v_A,0.003
34,Perennial adult infected biomass,29.406604432549898,v_A,0.003
35,Perennial adult infected biomass,29.40660445932559,v_A,0.003
36,Perennial adult infected biomass,29.4066044709686,v_A,0.003
37,Perennial adult infected biomass,29.406604476062206,v_A,0.003
38,Perennial adult infected biomass,29.40660447830745,v_A,0.003
39,Perennial adult infected biomass,29.406604479305557,v_A,0.003
40,Perennial adult infected biomass,29.4066044797532,v_A,0.003
41,Perennial adult infected biomass,29.406604479955714,v_A,0.003
42,Perennial adult infected biomass,29.40660448004807,v_A,0.003
43,Perennial adult infected biomass,29.406604480090447,v_A,0.003
44,Perennial adult infected biomass,29.406604480109973,v_A,0.003
45,Perennial adult infected biomass,29.406604480118936,v_A,0.003
46,Perennial adult infected biomass,29.406604480123228,v_A,0.003
47,Perennial adult infected biomass,29.4066044801252,v_A,0.003
48,Perennial adult infected biomass,29.40660448012615,v_A,0.003
49,Perennial adult infected biomass,29.40660448012668,v_A,0.003
50,Perennial adult infected biomass,29.406604480126724,v_A,0.003
1,Conidia,5500,v_A,0.003
2,Conidia,98.49368550835533,v_A,0.003
3,Conidia,567.0060225696855,v_A,0.003
4,Conidia,2849.1063695632906,v_A,0.003
5,Conidia,8830.425320080512,v_A,0.003
6,Conidia,8250.335317079951,v_A,0.003
7,Conidia,6379.266804708686,v_A,0.003
8,Conidia,5368.877574434509,v_A,0.003
9,Conidia,4987.091587708868,v_A,0.003
10,Conidia,4900.4502541369875,v_A,0.003
11,Conidia,4924.376148914445,v_A,0.003
12,Conidia,4974.128422153008,v_A,0.003
13,Conidia,5017.981050401132,v_A,0.003
14,Conidia,5048.582669490586,v_A,0.003
15,Conidia,5067.537000081859,v_A,0.003
16,Conidia,5078.43134694539,v_A,0.003
17,Conidia,5084.374688782498,v_A,0.003
18,Conidia,5087.492865455683,v_A,0.003
19,Conidia,5089.079287482182,v_A,0.003
20,Conidia,5089.866356170315,v_A,0.003
21,Conidia,5090.248655644662,v_A,0.003
22,Conidia,5090.430990932509,v_A,0.003
23,Conidia,5090.516577688103,v_A,0.003
24,Conidia,5090.55618870264,v_A,0.003
25,Conidia,5090.574292939511,v_A,0.003
26,Conidia,5090.582475748954,v_A,0.003
27,Conidia,5090.586137941736,v_A,0.003
28,Conidia,5090.587762880734,v_A,0.003
29,Conidia,5090.588478585666,v_A,0.003
30,Conidia,5090.588791912201,v_A,0.003
31,Conidia,5090.5889284415325,v_A,0.003
32,Conidia,5090.588987742694,v_A,0.003
33,Conidia,5090.589013458238,v_A,0.003
34,Conidia,5090.5890246100535,v_A,0.003
35,Conidia,5090.589029454645,v_A,0.003
36,Conidia,5090.589031566476,v_A,0.003
37,Conidia,5090.589032491632,v_A,0.003
38,Conidia,5090.589032899485,v_A,0.003
39,Conidia,5090.589033080603,v_A,0.003
40,Conidia,5090.589033161665,v_A,0.003
41,Conidia,5090.58903319822,v_A,0.003
42,Conidia,5090.589033214828,v_A,0.003
43,Conidia,5090.589033222419,v_A,0.003
44,Conidia,5090.589033225904,v_A,0.003
45,Conidia,5090.589033227502,v_A,0.003
46,Conidia,5090.589033228267,v_A,0.003
47,Conidia,5090.589033228614,v_A,0.003
48,Conidia,5090.589033228781,v_A,0.003
49,Conidia,5090.589033228869,v_A,0.003
50,Conidia,5090.5890332288745,v_A,0.003
1,Annual,44987.520550040725,v_A,0.0045000000000000005
2,Annual,44977.28536061593,v_A,0.0045000000000000005
3,Annual,44933.133988968504,v_A,0.0045000000000000005
4,Annual,44721.709110875716,v_A,0.0045000000000000005
5,Annual,44017.47580607872,v_A,0.0045000000000000005
6,Annual,39577.373354960626,v_A,0.0045000000000000005
7,Annual,39682.89843136847,v_A,0.0045000000000000005
8,Annual,39938.25514179928,v_A,0.0045000000000000005
9,Annual,40074.82087323297,v_A,0.0045000000000000005
10,Annual,40130.15527671063,v_A,0.0045000000000000005
11,Annual,40146.167868250704,v_A,0.0045000000000000005
12,Annual,40146.22365127054,v_A,0.0045000000000000005
13,Annual,40141.397402028764,v_A,0.0045000000000000005
14,Annual,40136.22031723579,v_A,0.0045000000000000005
15,Annual,40132.127399018755,v_A,0.0045000000000000005
16,Annual,40129.28333770301,v_A,0.0045000000000000005
17,Annual,40127.443463687785,v_A,0.0045000000000000005
18,Annual,40126.30502858112,v_A,0.0045000000000000005
19,Annual,40125.62099503677,v_A,0.0045000000000000005
20,Annual,40125.21811020231,v_A,0.0045000000000000005
21,Annual,40124.9840546447,v_A,0.0045000000000000005
22,Annual,40124.84936166728,v_A,0.0045000000000000005
23,Annual,40124.77234965417,v_A,0.0045000000000000005
24,Annual,40124.728508823755,v_A,0.0045000000000000005
25,Annual,40124.70362280902,v_A,0.0045000000000000005
26,Annual,40124.689522037035,v_A,0.0045000000000000005
27,Annual,40124.6815410907,v_A,0.0045000000000000005
28,Annual,40124.67702668828,v_A,0.0045000000000000005
29,Annual,40124.67447388488,v_A,0.0045000000000000005
30,Annual,40124.673030470825,v_A,0.0045000000000000005
31,Annual,40124.672214319726,v_A,0.0045000000000000005
32,Annual,40124.671752808514,v_A,0.0045000000000000005
33,Annual,40124.671491810404,v_A,0.0045000000000000005
34,Annual,40124.67134419318,v_A,0.0045000000000000005
35,Annual,40124.67126069467,v_A,0.0045000000000000005
36,Annual,40124.67121346051,v_A,0.0045000000000000005
37,Annual,40124.67118673875,v_A,0.0045000000000000005
38,Annual,40124.67117162074,v_A,0.0045000000000000005
39,Annual,40124.6711630672,v_A,0.0045000000000000005
40,Annual,40124.67115822772,v_A,0.0045000000000000005
41,Annual,40124.67115548934,v_A,0.0045000000000000005
42,Annual,40124.671153939984,v_A,0.0045000000000000005
43,Annual,40124.671153063384,v_A,0.0045000000000000005
44,Annual,40124.67115256722,v_A,0.0045000000000000005
45,Annual,40124.671152286566,v_A,0.0045000000000000005
46,Annual,40124.67115212776,v_A,0.0045000000000000005
47,Annual,40124.671152037954,v_A,0.0045000000000000005
48,Annual,40124.67115198709,v_A,0.0045000000000000005
49,Annual,40124.67115195825,v_A,0.0045000000000000005
50,Annual,40124.671151942006,v_A,0.0045000000000000005
1,Perennial first-year,14325.761300285702,v_A,0.0045000000000000005
2,Perennial first-year,14325.599591389704,v_A,0.0045000000000000005
3,Perennial first-year,14324.851157574873,v_A,0.0045000000000000005
4,Perennial first-year,14321.347703996935,v_A,0.0045000000000000005
5,Perennial first-year,14310.156806687319,v_A,0.0045000000000000005
6,Perennial first-year,5638.925229447439,v_A,0.0045000000000000005
7,Perennial first-year,3319.597916667397,v_A,0.0045000000000000005
8,Perennial first-year,2647.0735490038496,v_A,0.0045000000000000005
9,Perennial first-year,2440.2678172516107,v_A,0.0045000000000000005
10,Perennial first-year,2377.8605647132154,v_A,0.0045000000000000005
11,Perennial first-year,2361.2937859757244,v_A,0.0045000000000000005
12,Perennial first-year,2358.3764074842097,v_A,0.0045000000000000005
13,Perennial first-year,2358.840345493594,v_A,0.0045000000000000005
14,Perennial first-year,2359.7272907965207,v_A,0.0045000000000000005
15,Perennial first-year,2360.3764542609247,v_A,0.0045000000000000005
16,Perennial first-year,2360.756795534407,v_A,0.0045000000000000005
17,Perennial first-year,2360.9572849323836,v_A,0.0045000000000000005
18,Perennial first-year,2361.0564352289057,v_A,0.0045000000000000005
19,Perennial first-year,2361.103376425934,v_A,0.0045000000000000005
20,Perennial first-year,2361.1249034545517,v_A,0.0045000000000000005
21,Perennial first-year,2361.134543981424,v_A,0.0045000000000000005
22,Perennial first-year,2361.138788047063,v_A,0.0045000000000000005
23,Perennial first-year,2361.1406365585126,v_A,0.0045000000000000005
24,Perennial first-year,2361.1414388122967,v_A,0.0045000000000000005
25,Perennial first-year,2361.1417886646336,v_A,0.0045000000000000005
26,Perennial first-year,2361.1419434589784,v_A,0.0045000000000000005
27,Perennial first-year,2361.1420136696524,v_A,0.0045000000000000005
28,Perennial first-year,2361.1420466177797,v_A,0.0045000000000000005
29,Perennial first-year,2361.142062708372,v_A,0.0045000000000000005
30,Perennial first-year,2361.1420708925225,v_A,0.0045000000000000005
31,Perennial first-year,2361.142075210011,v_A,0.0045000000000000005
32,Perennial first-year,2361.1420775551096,v_A,0.0045000000000000005
33,Perennial first-year,2361.142078855914,v_A,0.0045000000000000005
34,Perennial first-year,2361.142079587418,v_A,0.0045000000000000005
35,Perennial first-year,2361.1420800021065,v_A,0.0045000000000000005
36,Perennial first-year,2361.1420802381645,v_A,0.0045000000000000005
37,Perennial first-year,2361.1420803727547,v_A,0.0045000000000000005
38,Perennial first-year,2361.1420804495,v_A,0.0045000000000000005
39,Perennial first-year,2361.142080493236,v_A,0.0045000000000000005
40,Perennial first-year,2361.142080518129,v_A,0.0045000000000000005
41,Perennial first-year,2361.142080532287,v_A,0.0045000000000000005
42,Perennial first-year,2361.142080540331,v_A,0.0045000000000000005
