iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
268,with disease,E. virginicus,0.14543611124301123,0.15586787270734107,0.20853971999316276,0.18010489477019237,0.831821907909616,10.813998252407197,3.9632409327611,11.367430447230548,7.472860090622911e-4,8.201938378548117,0.7992665004296704,0.1252451337153249,131.87737242312076,77.67138935493234,2937.8882971172634,597.4315999095852,7.262627213762847e-4,2.602762015383471e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,268,0.8961630338690934,0.10383696613090668,597.4315999095852,Resident: E. virginicus
269,with disease,E. virginicus,0.19723690872548766,0.13444005054755837,0.21314234699846019,0.13679415716678955,0.9306083583671375,16.13603477101089,1.6243871550883118,46.21643081846722,0.060481539237281653,1.7551606537770588,0.7394733543966515,0.27883853043459816,224.2581122944771,29.73344492233998,5401.047944275371,130.22469286175374,6.192472854630841e-4,1.34463409622874e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,269,1,3.956913163261576e-21,130.2246928617535,Resident: E. virginicus
270,with disease,E. virginicus,0.186978667251564,0.19940193342918863,0.20704404042111688,0.20845020492726116,0.8775679327620255,11.664648679841815,3.205768696836842,96.9214259160164,0.16622040988776232,4.628390299645574,0.7425855425083646,0.12144558713555333,232.19989795961072,15.300627001738073,3753.6310960656388,109.59569230721695,9.791781115334255e-4,4.1404045194147666e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,270,1,1.8642506016217847e-47,109.59569230721678,Resident: E. virginicus
271,with disease,E. virginicus,0.16626598709973123,0.05602399520899584,0.20804403854048004,0.06558057376534478,0.9306352410918929,10.236074066353348,4.872673562822281,25.296890892486115,0.045025238921938236,4.702064852695209,0.7527560542844672,0.2504661581809024,147.14605085597125,41.50268261265332,3460.3872970705124,476.9425401292817,5.268399561158995e-4,3.576533502290189e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,271,1,8.130498313261767e-20,476.94254012928116,Resident: E. virginicus
272,with disease,E. virginicus,0.11556944070922502,0.10369406020906188,0.2093079301090292,0.15897213914771358,0.9480227495800131,13.899653475806454,3.993134577190497,6.419430679984732,0.029196243383452468,3.453497411059084,0.7753358946928385,0.13850637581157066,189.2241144743667,268.7408448403911,5450.107307033353,2067.37019784695,3.923346698724544e-4,2.5785811907874916e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,272,1.0524559847715453e-197,1,2067.3701978469476,Resident: E. virginicus
273,with disease,E. virginicus,0.19297071148878137,0.061915731677384074,0.2158427704958265,0.06316198515088338,0.8881613357348368,10.71884079510686,2.0117129383114545,16.288120120177897,0.0199906570122619,11.482790853521623,0.7540667180508084,0.14920152710439463,138.669774236693,51.023845899034015,3593.3465500573757,253.15222216179245,4.6820076688380174e-4,7.951034324810807e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,273,0.9999999999710562,2.894379822286381e-11,253.15222216179245,Resident: E. virginicus
274,with disease,E. virginicus,0.07859607581635782,0.08477624416801333,0.20082323526672932,0.1388511048570876,0.9277043950609335,11.943722841073619,3.972076701918779,17.09082208898163,0.005709391179965103,10.501572257235866,0.7592844718148395,0.07734437732105184,375.1080512362809,226.99456007794657,4902.800105233302,1541.2739226916144,0.0010089903798212038,4.138485201647793e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,274,0.22179589462724847,0.7782041053727515,1541.2739226916142,Resident: E. virginicus
275,with disease,E. virginicus,0.13403864582712413,0.09010148196239048,0.21653710966692738,0.10852598129136076,0.9567697600930906,13.44393546010885,11.35039070136296,27.058841636496982,0.011004404487678912,1.9313232853804092,0.7026537877230593,0.23760520458369314,193.91579450090657,53.92090328574632,5339.2531026406195,1510.2891579674824,4.075263789172546e-4,1.353953209901527e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,275,0.9999999998637896,1.3621035295560894e-10,1510.2891579644845,Resident: E. virginicus
276,with disease,E. virginicus,0.1573190760131216,0.12997095279555462,0.2045046993527536,0.19851291923298753,0.9641935785569875,13.2085419970716,2.5158448003800187,3.8163656872446916,0.008089403607613899,1.6271719477521023,0.7780056050708384,0.16203391555203508,229.3347440276306,557.1951794333571,9770.00314919386,2839.271552990699,1.0563829386338044e-4,1.8573909539862024e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,276,1.0492642100005439e-274,1,2839.2715529845727,Resident: E. virginicus
277,with disease,E. virginicus,0.19481353522276706,0.09900827542264296,0.2177883105285048,0.10876230775987504,0.9053769191573758,12.083848560617104,4.581180041215439,21.262286369068846,0.021541044614005717,3.3718053989934824,0.83145634275841,0.270427199581739,204.01705836637265,56.29617102847468,6923.600372218526,614.967949628342,1.9176955613847322e-4,1.6019915207959444e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,277,1,2.24526987573901e-28,614.9679496283416,Resident: E. virginicus
278,with disease,E. virginicus,0.13423100312343833,0.09514261114958952,0.21751802276830712,0.18089818427495205,0.8436064739080882,10.021385308554093,5.477083738856686,10.255212755609973,0.0036598858582233625,9.101541485225113,0.757156424853714,0.17254344202963562,155.96635089157883,168.70106808554314,3470.714297914276,1120.3531534508925,5.53821159915243e-4,8.045116669804886e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,278,0.9999999986833538,1.3166462847088396e-9,1120.3531534508923,Resident: E. virginicus
279,with disease,E. virginicus,0.18466265669465523,0.1261863739701237,0.2072078884678459,0.1352039686449095,0.8661366112190896,11.897632385433168,2.9145746843230467,21.53964415578282,0.0438348461866172,4.697884562223528,0.7533210640142113,0.21348855001772415,119.24058624957904,36.22379127466496,3340.0349305216014,233.80584937722847,5.221800227587568e-4,3.0564892846071694e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,279,1,1.2280945012782817e-32,233.8058493772283,Resident: E. virginicus
280,with disease,E. virginicus,0.1546269243062903,0.1924965663085161,0.18560117123006883,0.1952484025542507,0.7416391790754129,10.005930468457937,5.751108091006968,26.63206731784624,0.020999907264692745,11.314656029456614,0.7402533728381416,0.11189442869536377,143.69448426230636,37.9928176194762,3444.891133762751,404.0373260187589,4.957858762189033e-4,3.5381652382370136e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,280,1,1.2031717192381475e-34,404.0373260187597,Resident: E. virginicus
281,with disease,E. virginicus,0.15940905821785978,0.07700444706293215,0.20511947954111776,0.0786653932359009,0.99,13.866972171385394,3.286804261744345,3.981828627235094,0.032793510618361776,0.6036809374561183,0.7245666448959943,0.2069046771918778,152.27619766278963,252.47399192204108,7617.107900585874,2700.4160890149433,1.0651772652470479e-4,8.01234076790069e-6,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,281,9.318556584668738e-275,1,2692.032755289,Resident: E. virginicus
282,with disease,E. virginicus,0.11479864666021508,0.12637590400915952,0.19277378589938143,0.17734765217497056,0.9197482407135885,9.995904006859673,3.2464752222765823,9.759819428034456,0.012637032672570913,5.092297717508808,0.7507200736124947,0.11887224747048149,172.9137107511497,165.07609811016124,3458.018182118623,1047.0602435089518,6.487057101434524e-4,3.852064793711831e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,282,8.380065659503898e-54,1,1047.0602435089509,Resident: E. virginicus
283,with disease,E. virginicus,0.13578331940363395,0.07457420515124946,0.21644095115484183,0.0872464676600702,0.9099215817966031,11.454356079525354,3.978812664593978,17.462233014693908,0.02099694939906783,3.7970293632793206,0.741420742720373,0.3053974282206433,204.10960863141793,81.61829335647829,3764.086287719483,738.8483982733792,8.039771554148095e-4,2.2999065577528608e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,283,0.999998571630297,1.4283697029004335e-6,738.8483982733785,Resident: E. virginicus
284,with disease,E. virginicus,0.14887824020700846,0.12453143570276616,0.21420412637786396,0.18124656474968934,0.8671621619537068,11.54499024402246,3.0328417246775787,6.579067264604463,0.024709807458372497,6.109688582926826,0.746367984282634,0.16632139271569968,112.80465416630946,149.7498158652192,3041.3483495994196,757.2681596990379,5.794345487550013e-4,0.00060140942906613485,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,284,1.1829053341966553e-105,1,757.2681596990371,Resident: E. virginicus
285,with disease,E. virginicus,0.08941838526203724,0.06865671610441751,0.1690741082089574,0.08786558430454036,0.9696784189406142,11.284146972046058,3.2217033143163603,8.286735724221925,0.007326014633594514,2.667021813088422,0.7443568645698689,0.15839333423246377,144.5487731470779,170.36840094889706,3302.0740067777833,1340.573189744442,6.645071091056229e-4,2.087027735408472e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,285,6.083439030242728e-210,1,1340.573187919093,Resident: E. virginicus
286,with disease,E. virginicus,0.14673986038633105,0.14563683519481402,0.18406737838648413,0.1758247143492307,0.9096371721558835,12.387665266671178,4.931757772721901,24.66558428306189,0.021109594694449195,7.370428792057428,0.7620159154741978,0.07949611102115711,120.83774946100597,40.327664465322954,3286.573955038778,431.26624610986687,5.898417962420159e-4,4.8063556257257884e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,286,1,6.2887110400100335e-24,431.26624610986676,Resident: E. virginicus
287,with disease,E. virginicus,0.19346631439904521,0.09092212910157263,0.21730074651646883,0.09745738917864241,0.8013532137764261,11.863253211390308,4.311230623756662,59.067772221247914,0.05100492929742717,7.938959001028131,0.7685064963751878,0.25743347059412364,202.02307785032005,20.79527325818007,3993.9952342212305,170.1649271034887,7.23984717008221e-4,4.2239933565799885e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,287,1,6.204106918759328e-73,170.16492710348865,Resident: E. virginicus
288,with disease,E. virginicus,0.11997590485295682,0.11834447548902145,0.21063851852707557,0.19030222315053846,0.8550674112930022,12.203946147568466,4.089137077153827,3.6948076960108622,0.0045917314280695285,8.013025642551982,0.7709418929578762,0.1460888943525759,169.3752784077312,437.9706067059962,5338.342233704987,2649.8808855235693,2.8517263497251525e-4,2.2945800824312212e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,288,0,1,2649.880885523568,Resident: E. virginicus
289,with disease,E. virginicus,0.18625174773288725,0.08441355052989673,0.19618676890773215,0.09159567316816516,0.8525562207120406,11.95677933922985,3.4290760506449036,64.77766200642095,0.024657621965121508,8.625540901871371,0.7665916371880954,0.18989396633405053,186.91675586355547,19.705656829072467,5001.818631629263,139.78359258684566,3.816034058988908e-4,6.08673579612701e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,289,1,9.30440163897898e-60,139.78359258684557,Resident: E. virginicus
290,with disease,E. virginicus,0.14169833853270067,0.1420338784422576,0.1763628093836274,0.2067929527017111,0.8616162870585352,11.49806150417247,4.0186465112071135,12.617853397971762,0.006201835876758215,10.610868008100168,0.7836171023145514,0.08728626161394529,161.29934857865612,129.90092339356943,4988.554004221606,858.4935374427374,2.8495926824963214e-4,5.310943183209529e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,290,1,2.3832104719193545e-25,858.4935374427369,Resident: E. virginicus
291,with disease,E. virginicus,0.18534188727670892,0.06241527531742978,0.2165910076409738,0.07272162392646948,0.9032420498096754,13.379293127175998,3.1903795781654414,22.46642909471981,0.008726003581387252,7.8457470590701455,0.7525476459932358,0.18840753314105968,248.3620249254663,75.6862373598865,6899.254409889596,542.4105836028668,3.10839399208981e-4,3.044288329143127e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,291,1,2.3203876842710164e-28,542.4105836028664,Resident: E. virginicus
292,with disease,E. virginicus,0.1419328950928711,0.11788757991474273,0.2049764698170872,0.16212679940482075,0.8817167466169693,13.126923800481178,6.4915253899680385,6.270887183560493,0.008105401086813834,10.761710914540691,0.7234533666137141,0.0887686772731567,166.18103799839153,235.2226158884329,6828.49903864232,2792.930463825643,1.5903680642398633e-4,1.3436287276089018e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,292,1.1027695119862928e-151,1,2792.9304638256403,Resident: E. virginicus
293,with disease,E. virginicus,0.172867884551032,0.06663289698985381,0.2185123729499722,0.06965191599836318,0.8887616272316549,10.419558434746042,4.120611856424663,13.234899532441068,0.02726879608449096,7.341899900744652,0.7334193862315784,0.2165486857307187,119.46103027402751,56.19099015355005,3204.8575297333036,558.8414398702107,4.724821690254398e-4,8.10752971457512e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,293,0.9998136041618625,1.863958381375455e-4,558.8414398702107,Resident: E. virginicus
294,with disease,E. virginicus,0.16905731527151727,0.12668399238101324,0.2174586737382796,0.17916163505511232,0.7991714068882706,11.196875729562997,4.303320997814212,13.101059207294094,0.009800582165123407,12.383769366348982,0.72953056516082,0.12174700643083201,200.60794311954172,130.53338331669957,5248.789501188505,839.289654833305,3.411235582886127e-4,4.935608535056034e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,294,1,6.332985808224457e-38,839.2896548333047,Resident: E. virginicus
295,with disease,E. virginicus,0.1617882655720854,0.10170599849375998,0.21329682856121632,0.10311794878250281,0.9743276427730183,11.840962912625187,3.2567483395497745,22.713321802099042,0.059132257017086694,1.6637304048579298,0.802288997648872,0.14405372969117783,196.571965641598,49.429018009539185,4135.022381139012,496.20059758779826,6.416164162744709e-4,2.7977950101102827e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,295,0.999640170760907,3.5982923909298704e-4,496.2002142505604,Resident: E. virginicus
296,with disease,E. virginicus,0.14180205047017608,0.16073928885211936,0.2023020772427563,0.20071442624173186,0.8853615233837988,14.689794546453673,4.3930121796063855,11.363964246018636,0.008773365133603201,8.3678388588682715,0.7621307900459295,0.08100389908533547,172.9964005955888,118.55807241632058,5265.354295609384,1052.8301828433878,4.052422603427547e-4,2.362161547349595e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,296,0.9974684765513706,0.0025315234486293896,1052.8301828433869,Resident: E. virginicus
297,with disease,E. virginicus,0.20394159874889956,0.0836464242984858,0.21528195005427656,0.09734435307806645,0.9016327296589915,11.631986026456781,4.469687608705792,19.51190760745176,0.016664806814980535,7.286742904322328,0.7180449878137212,0.1518428439347984,72.07349050027352,26.21004626767677,3190.8429827625196,254.74076214610773,2.182841717078575e-4,6.428491580693836e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,297,1,1.2920817608081062e-33,254.74076214610747,Resident: E. virginicus
298,with disease,E. virginicus,0.1122009478553913,0.1514622684053124,0.2109944628908137,0.199118675303554,0.9090583449437648,12.46525282670012,4.781177402576726,17.16408022364689,0.011988228965212105,5.946268346448101,0.7841965242495827,0.09611112924915728,315.58317275519846,141.06914416192444,5584.857391567474,1369.7574581672634,6.428183092168988e-4,2.2970643650959736e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,298,0.9999635025734946,3.649742650535641e-5,1369.7574581672636,Resident: E. virginicus
299,with disease,E. virginicus,0.07307209840594382,0.08457765888649625,0.19480013198965404,0.1156526888183372,0.9632767081544217,12.999704973512053,6.186839304948281,12.063186350258832,0.02985818002587467,1.7260567788895138,0.8023346201741686,0.2414433319174316,224.21320618558602,157.59251342407015,4368.272769822544,2187.1584643583647,7.61655841999737e-4,1.6798698912782838e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,299,1.1577394005329831e-122,1,2187.1584643422907,Resident: E. virginicus
300,with disease,E. virginicus,0.09569044292721576,0.17246639485575518,0.13810439002738387,0.19835883955938619,0.8907613081093538,11.009648839514115,9.472823386239453,26.763540933915696,0.0459781049719778,5.024309320814662,0.7442779097244937,0.11939980322662845,118.15786233108432,47.30165464316665,3350.5100739555637,981.6452698814946,4.51528894644672e-4,1.5293750256469726e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,300,0.9999999999999992,8.0712394104325205e-16,981.6452698814935,Resident: E. virginicus
1,without disease,M. vimineum,0.007416480983799194,0.023726768594426323,0.19628673657122814,0.10847282516259599,0.99,12.780022765970227,4.329218551476185,150.9785180656427,3.175898735686503e-4,3984.4851383032983,0.819167816015971,0.17679077222065534,215.33968397714202,68771.80109725542,2402.445145909223,57146.02942125789,0.010600154618893116,0.0014867139743579532,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,1,0,1,2402.445145909223,Resident: M. vimineum
2,without disease,M. vimineum,0.009118354712981534,0.03356487492836473,0.21518101960401093,0.2194959186166766,0.9456269258296521,21.0120093768081,4.051994565645225,131.84217732430088,0.027236962422091785,16.346636857272777,0.7903517625732562,0.14292045339222026,601.5115294002285,256.4001915720854,13554.596798042789,5203.930216936033,0.0016672327241865812,4.0867706951357315e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,2,1.5797297351104112e-80,1,13554.596798042789,Resident: M. vimineum
3,without disease,M. vimineum,0.032953326171407546,0.014600052721399867,0.18744706994562313,0.08722886253201051,0.9851063739166177,11.750058091833756,3.8730588939862765,36.98668262495052,0.00522094195707901,11.200970018344956,0.7818277190526928,0.22204509972536957,186.14905263909372,503.4960621058708,9819.460148770218,6994.2643054202135,4.774457462591319e-4,5.066019898911388e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,3,1.2015168751590181e-255,1,9819.460148770218,Resident: M. vimineum
4,without disease,M. vimineum,0.017758110121618015,0.003449428085393046,0.18493772636334402,0.21903431825237094,0.9198187295654574,16.196749132283276,6.084514284120005,65.59659596979664,0.06449621440191931,22.507850123969206,0.8171475197944946,0.2146989058219101,235.53238328862346,319.1572911675398,9222.606202809015,1986.2482202524054,0.0010207817904244448,0.0067766890561250645,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,4,1,1.8942358290110223e-28,9222.606202809013,Resident: M. vimineum
5,without disease,M. vimineum,0.03373921192037284,0.03433058043330905,0.18865621476727237,0.12847587619980944,0.9886668596714692,14.76178358377877,4.326390194908015,36.30512904996966,139.4919176063963,1.7586117438141209,0.7705746282657049,0.0610209790280606,119.75266698192196,72.17632983256122,7938.9817245730255,2628.781115751006,5.783614659411884e-4,3.454241326516395e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,5,0.999803821425834,1.961785741659532e-4,7938.981724573025,Resident: M. vimineum
6,without disease,M. vimineum,0.02253311481151507,0.16577418900671687,0.21515889010627162,0.21913684675441458,0.9140737563206379,10.98223370085283,4.191009860195744,54.445175434203776,1.8533657916421904,1.1394224505434611,0.7707466686919842,0.04422923250946177,222.92682687798003,3.730466348341079,6464.678418591478,174.31184998216668,0.0013223494658415752,4.9793610023734207e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,6,1,1.0062831909939632e-35,6464.678418591478,Resident: M. vimineum
7,without disease,M. vimineum,0.03222217906687712,0.014624878900847947,0.20786522399700902,0.07913567126941673,0.99,10.120209902410071,3.4056614132597147,37.29304811224195,8.112194292242984e-6,10491.037705230598,0.7840482795402787,0.1385912834294169,117.62421135488917,225159.37141541237,4594.168103950608,114315.52369157858,0.0011865038951037255,9.601370204068982e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,7,0,1,4594.168103950608,Resident: M. vimineum
8,without disease,M. vimineum,0.019386627667684366,0.05781181679589993,0.21743270532473363,0.2173981726822409,0.9839120565041679,18.20180256663606,3.1742704565283293,62.843548430449246,0.02939395652782406,5.267100003759117,0.7855389080229783,0.09758469575089915,491.5779125886804,322.555205912505,20535.480056508783,8033.580209616535,4.974610890193206e-4,1.3442321565199458e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,8,8.435953171048008e-86,1,20535.480056508786,Resident: M. vimineum
9,without disease,M. vimineum,0.06201727018542739,0.001688510537656195,0.20242769939601812,0.10603109437196397,0.9597234253510082,15.69909657434291,1.6700077435715854,19.31493603562655,0.008821724893579257,44.59164717248382,0.7916951690088088,0.19862578452055918,74.54703138252562,566.9004043072124,9031.239018416065,1405.3859110817414,2.5069137049916796e-4,0.006842431766498312,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,9,0.9999999999955711,4.428952864819257e-12,9031.239018416065,Resident: M. vimineum
10,without disease,M. vimineum,0.02663118032078805,0.0815589611273114,0.21726185654511915,0.2182749538405821,0.9336572217464884,17.948646057223023,5.283425353724543,46.50489698226098,32163528672499504e40,13.359210011170026,0.7709058929629047,0.1209509796666075,355.03397825217354,5222495157468058e42,20102.809758341187,7204234615867687e16,3.5607838412064053e-4,8.338556433060346e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,10,0,1,20102.809758341187,Resident: M. vimineum
11,without disease,M. vimineum,0.026251949570659763,0.0013757493603249206,0.21455294554286033,0.07873219402761937,0.99,14.33766842411266,3.6176302618463656,45.542163541617924,0.3992921424922152,0.7796547392041628,0.8068850545825696,0.2041823056333758,610.9064457749357,98.60215002033286,27853.203726216332,1444.773138990713,2.575229271116997e-4,0.0020187476118505346,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,11,0.9999999847000666,1.5299933436363988e-8,27853.203726216332,Resident: M. vimineum
12,without disease,M. vimineum,0.03093312636685689,0.04360645912709091,0.2190177227266577,0.21899580164532978,0.9377066525073621,13.581930074212167,4.39418894339039,36.92665703603674,0.0743823066573586,1.8047242992572818,0.845436850629679,0.15617351733554394,304.4623366767989,45.20505285184007,15026.741790644724,1976.0357483846874,4.046360661387024e-4,2.676625142291153e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,12,1,4.117477751528961e-24,15026.741790644723,Resident: M. vimineum
13,without disease,M. vimineum,0.011399338097559828,0.018426626237088076,0.20660970725684022,0.07033122206209415,0.9797413437049074,15.018352523605891,3.4489393533573667,103.81916119250461,0.015815498842260287,1.8425523861320432,0.8121178001006696,0.11153512147457022,801.6620211212098,33.40191742966284,17102.319816740554,1462.511656399577,0.0010013092413679965,1.6470430972461943e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,13,0.9999999999581789,4.182107049305698e-11,17102.31981674055,Resident: M. vimineum
14,without disease,M. vimineum,0.08375431182111011,0.003245158178909451,0.21667401454087262,0.21861579891512525,0.9059007103323418,13.570231898936676,4.817008124063538,14.626647736741113,0.023358812531122257,2.4183139059271936,0.784092319960725,0.10266525636092926,172.90920417144147,40.749502027317426,23534.391245710358,827.4446603625005,6.743404597323416e-5,0.002819990599127044,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,14,1,8.353682523159354e-43,23534.391245710358,Resident: M. vimineum
15,without disease,M. vimineum,0.04396841430101683,0.05214467844850452,0.19718385871541433,0.09795879483545109,0.99,13.751286838924612,6.1567290177188,28.44925710342896,0.028764533474776262,7.590587302077812,0.7617450825127555,0.11817892179467342,185.00951188083846,383.8877618191396,14581.220934852881,18409.277405360204,2.3898346382211457e-4,6.025532463434755e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,15,0,1,14581.220934852883,Resident: M. vimineum
16,without disease,M. vimineum,0.058990544690339326,0.15016538126297516,0.2067062926657315,0.21746670060654216,0.9707404560059325,20.150514356263052,4.354472158757638,20.840191136169445,0.02839905618009964,2.9636991413342346,0.782164350132667,0.08123993287439987,291.25599685863364,156.96641107929892,43589.033419752814,9986.246329191112,5.744697342303156e-5,1.0281974352407053e-5,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,16,0.7297645842768927,0.2702354157231073,43589.03341975282,Resident: M. vimineum
17,without disease,M. vimineum,0.12480125305040538,0.0046323895846718385,0.19342812325215114,0.09588752426670066,0.9401382289735436,12.213038099146159,4.171284833909009,10.09679653928199,0.02095224855855197,2.860014871484625,0.7573847560187859,0.08131635079424343,78.77050006395082,20.061750982856474,16028.777767905576,662.0977955093525,3.430637570124821e-5,0.0012289998398030005,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,17,1,1.063044560134996e-27,16028.777767905573,Resident: M. vimineum
18,without disease,M. vimineum,0.02225119614369871,0.1294692942640842,0.2123846027798883,0.21910919472659549,0.9377078866178068,19.650025324967416,4.109025742012071,53.40005762613038,1.1039867635498726,1.142826731908515,0.8015673791097575,0.07236474040311155,253.24831317061253,8.811772292073114,13215.976640692377,490.9988591142992,6.465554921400615e-4,5.2388422650467203e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,18,1,8.745435100070677e-25,13215.976640692377,Resident: M. vimineum
19,without disease,M. vimineum,0.027627829495552536,0.04014253398424938,0.1961531201345617,0.057808771914670404,0.9784612322594092,16.41089353775231,3.939039825804004,38.512106318466216,9.83137027867807e-4,7753.483866606838,0.8005555035989403,0.10647361013135818,25.230377417374946,9386.836585185574,1103.9226135220797,37664.31977549509,0.005525603115490378,3.9865816345950985e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,19,0,1,1103.9226135220797,Resident: M. vimineum
20,without disease,M. vimineum,0.10059084904320495,0.013781062863233792,0.2069794085565477,0.21784586931807662,0.9344729654614217,14.093049608869958,3.7616420439209786,12.014569397920917,0.1068273487504286,0.45156677093885117,0.8000027770299756,0.0887116937200609,310.5226972174855,21.27418681784387,55652.724182268415,944.7328749474784,1.9004219023966162e-5,2.6607187499266e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,20,1,2.423129020273633e-31,55652.72418226843,Resident: M. vimineum
21,without disease,M. vimineum,0.01492649073166304,0.12355717391456175,0.2039280013548208,0.16744584503224966,0.8723629387442003,19.28836597992331,3.306552178532609,79.34792631959267,0.05477124138934932,45.800875026590596,0.7618188729786068,0.1053936100842491,98.95793152023414,51.67393435203709,3172.107985076192,2022.0549800062718,0.003991715648297998,1.1197897860294465e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,21,0,1,3172.1079850761917,Resident: M. vimineum
22,without disease,M. vimineum,0.03623940571869976,0.17379991325599284,0.21317331620080535,0.2196884858480452,0.9697645666852205,15.462752941892745,3.9242922255224792,33.36095158125472,0.021386875369383888,24.225381156337473,0.7761921947509581,0.08130021061392113,98.10444200371252,257.7948087614982,6385.782021712292,11158.085226842426,7.645676512045419e-4,4.1346704816768846e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,22,0,1,6385.782021712291,Resident: M. vimineum
23,without disease,M. vimineum,0.025962540904077163,0.001849995967049638,0.1968895729202918,0.08313533421564066,0.99,12.028769435827163,2.3416694942936753,46.8831029340895,2.1515456223166192e-4,2.177533313863731,0.7925831019609001,0.21060527232116782,866.41083558585035,455.43134221890654,35883.56807645687,3385.392483167814,1.8347121512582562e-4,0.0012244634191675252,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,23,0.9999999671713573,3.282864273755338e-8,35883.56807645687,Resident: M. vimineum
