iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
54,without disease,E. virginicus,0.026533600224315695,0.005306968753588768,0.21990397355630623,0.21999955439997915,0.9852788520995566,22.956116465912014,3.0513841945609808,2.6676418110142692,5.0643156741778705e-5,198.60538539000558,0.7970284563341888,0.013277548981103473,399.7485357363289,34362.675742063526,15289.753675334496,15298.569501618724,4.7636838821458013e-4,0.0026443546200080235,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,54,0,1,15298.569375244686,Resident: E. virginicus
55,without disease,E. virginicus,0.12507718850838573,0.21868417367270834,0.21985492332918352,0.21986670778785003,0.99,13.098596823249654,3.603137159599635,11.483244202659929,105.46162503277108,0.2018815495588723,0.8030487920645596,0.1051243349023427,137.9396453288197,66.26634626681845,5931.079181937865,1420.5084927542775,5.334349387547268e-4,3.8067080273784733e-6,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,55,0.5543740274006304,0.4456259725993697,1420.5180507158564,Resident: E. virginicus
56,without disease,E. virginicus,0.002845302606702336,0.025260755668385922,0.21857559900845905,0.21998236276245398,0.9095698465135058,14.292458965452106,4.178182637165705,0.10481315223451981,1.4980415030599813e-4,41.235090543160894,0.781437925245636,0.08283362806275502,74.60555569309456,35101.34862934561,3683.132302077343,97346.34392869455,7.788665152648984e-4,7.91859555586637e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,56,0,1,97346.34392869452,Resident: E. virginicus
57,without disease,E. virginicus,0.21940201722253275,0.20694858872080008,0.2197835906622278,0.21995787376543388,0.7622103804453276,13.76616879152274,4.094093526129628,66.21941637539746,0.3736849717335112,10.795169420164564,0.7867707044538759,0.09176821805851097,143.3980287630147,12.671276851124976,23538.653769216762,237.60493243514998,7.3195110179092945e-6,2.6456689996833476e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,57,1,1.5204186124124028e-107,237.60493243515015,Resident: E. virginicus
58,without disease,E. virginicus,1.2500278028477246e-4,0.02701997049732518,0.21964831902415832,0.21999995146475018,0.955280882145396,17.360998658207247,5.562206833552858,0.7448150914908779,7.039754764292841e-4,15.134106929420822,0.7932443065585074,0.10445821104496356,198.2252540964679,12051.223487287478,1030.9434527540857,48902.84830267249,0.03591094445790149,1.4604719954504564e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,58,0,1,48902.84830267247,Resident: E. virginicus
59,without disease,E. virginicus,0.21035629953212442,0.21681073882064747,0.2176260283123174,0.21965179770027246,0.99,13.06953113914061,3.4490887168823043,291.40692345541476,2.122864067116921,0.4502899919385967,0.7898662220189431,0.09350873577519979,329.50157644059703,6.3027540330732785,12218.047878032741,109.36346372489425,3.1868958992425125e-4,1.2083830818841595e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,59,0.9999998644968049,1.355031950997707e-7,108.44132333587639,Resident: E. virginicus
60,without disease,E. virginicus,0.1988785531896619,0.20111734395828657,0.219524459372057,0.21989953943586804,0.9257798042164435,16.34854474555666,3.9761449415509778,50.67158462299574,0.05632102023528768,4.818316658353097,0.802337594728782,0.07167395832655821,117.37172232291006,13.749895549357316,7039.9391347823475,268.71182491896366,3.86330698446816e-4,3.4754420618622324e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,60,1,5.58872432096258e-29,268.71182491896315,Resident: E. virginicus
61,without disease,E. virginicus,0.18046440198125438,0.13928395238985583,0.2197882152286252,0.21996681437096216,0.9891088816279765,13.960220142850224,4.098991501284271,4.180536684302871,0.04906914010155424,0.8968072949612952,0.7769970789576829,0.0830902160757995,135.978889877932,290.5272176678705,15262.204111268624,4552.274082225327,4.7873239261950015e-5,1.272649904091145e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,61,5.147684552155575e-191,1,4551.67519993161,Resident: E. virginicus
62,without disease,E. virginicus,0.1898936699428242,0.21261310033291514,0.21955596742232789,0.21985270463685866,0.9378440171580615,14.483476683352448,3.620314242025,63.87774401912438,1.2543556929851694,3.0866187241380914,0.7515739070321066,0.08267614472298199,131.72689715481815,12.269389220462287,5500.15711170599,231.33942015544335,6.752190016760055e-4,1.4718893618388565e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,62,1,4.771697399528383e-22,231.33942015544312,Resident: E. virginicus
63,without disease,E. virginicus,0.00899958684723081,0.17173083236599013,0.21875985332431494,0.2199353708266748,0.9583730990392252,15.504802957925904,3.2927930395873015,2.0780528179787643,0,3.1327563545224324,0.7850557311670674,0.07379061677853362,260.11247231008315,903.3273501474941,5401.171008500406,13812.098200602228,0.0016874891779545915,2.032263404089267e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,63,0,1,13812.098200601442,Resident: E. virginicus
64,without disease,E. virginicus,0.019567874375070664,0.16145919205675996,0.21999086990895203,0.2193597582540426,0.9638412119848158,21.678879674645753,4.071091402718389,29.05510779946345,0.7356565159768526,0.9707433660530816,0.7911582816559151,0.21586344361268894,425.25563699719606,110.64588000535487,4734.4065063510025,1956.8775028867244,0.005234078801424515,0.00018325523727534172,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,64,8.779345809934214e-290,1,1956.8775028856023,Resident: E. virginicus
65,without disease,E. virginicus,0.040087090335030814,0.21772636360709494,0.21948733080554028,0.21999104317511062,0.8963719152350129,15.914392976738483,4.360925298131184,21.671537549526057,0.023651610434696647,11.538039422793041,0.8130484533082869,0.03914758540115102,230.89817836632656,58.59522562009002,3790.7266767546657,1425.7333992570202,0.0031389193884110364,7.295539600837384e-6,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,65,7.138169883268536e-125,1,1425.7333992570236,Resident: E. virginicus
66,without disease,E. virginicus,0.2165980524590719,0.1599314627785343,0.21996870946133587,0.21972352090467415,0.9725481574720083,18.208449569288966,6.296230388498352,610.5854180502129,0.5074124356023226,4.244872000136767,0.7507559829947866,0.036318287105687665,458.3072192605557,5.751117321000449,26411.295289631096,120.52005755525914,1.2912213692714127e-4,0.0031020606484718897,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,66,0.9999999999999971,2.9100443022150254e-15,120.52005155856912,Resident: E. virginicus
67,without disease,E. virginicus,0.12575639761747542,0.11468720399750415,0.21982073362396198,0.21999998684224426,0.9809001332177746,16.275452102067643,5.016869985231888,5.4500556252699175,0.047494877623709963,4.623584197626264,0.7856525911711005,0.03415213860486605,39.56664313976906,77.82433511994788,2959.2779274869463,1198.890233905675,6.239007445783354e-4,7.65925840562276e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,67,2.703017540965121e-222,1,1198.8901775676268,Resident: E. virginicus
68,without disease,E. virginicus,0.19717391639411927,0.13187203726942048,0.2199812823268956,0.21958905211726487,0.9463287805079109,13.691332530630007,3.4851456523066626,26.920960945255967,70.13601211589416,0.6470633668744956,0.8080665259040701,0.12565289401101537,193.16510046703323,64.97082965822703,12741.72713972789,783.2680214029068,1.4767781974938142e-4,8.492210135504132e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,68,1,3.953593230891883e-24,783.2680214029069,Resident: E. virginicus
69,without disease,E. virginicus,0.01675489355441167,0.15320526189366443,0.2183992431273834,0.2196673662879445,0.9465728791324116,17.735172484519204,3.6270446149123314,6.095843310382817,6.10627520670247e-4,9.609605144082648,0.7613814560334705,0.03453539075911234,415.9116462992793,567.2308113383481,8076.2258115338855,8462.356897759775,0.001422175019928006,5.126359618578802e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,69,0,1,8462.356897759757,Resident: E. virginicus
70,without disease,E. virginicus,0.12190633665886189,0.03266660316825578,0.21970553143771077,0.21822205819378657,0.9538250424954957,15.121936710276318,4.7071501213265154,7.913333977046526,0.003544704618716915,34.05987134278159,0.7642614841325491,0.03946549233514991,163.9194584752344,794.2403749707682,9976.489819614313,3295.686494608214,2.4342383828407984e-4,0.0017235498832123162,0,0,1,priority effects,Producer: M. vimineum,Tolerant: E. virginicus,70,1.184032677734854e-105,1,3295.6864946082123,Resident: E. virginicus
71,without disease,E. virginicus,0.16055558796061542,0.14575944102137295,0.21910352289793222,0.21947493051654018,0.9601624964368202,12.114966539007352,3.73213112531403,107.98334668613234,1.7697637200843974,4.045560628553676,0.779324032152215,0.05923202210902331,183.80884217808457,14.294325687700896,3692.221880970226,188.9831474375747,0.0019295812861613616,0.0026760793196973763,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,71,1,3.1915960583918544e-18,188.9831474375724,Resident: E. virginicus
72,without disease,E. virginicus,0.15584672169643274,0.14501585612906515,0.21992907471866224,0.21999756968251427,0.974361213712211,15.454283633434537,2.998352544532596,0.23174370127138713,0.004072800767328867,1.2838171878713198,0.774832516507584,0.13170723721466984,52.45801109325709,1946.912684862876,9549.539352869848,23125.803891149062,1.778049883115284e-5,2.23585189552112e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,72,0,1,23125.803869139494,Resident: E. virginicus
73,without disease,E. virginicus,0.02291577232985153,0.20361324961691527,0.21958843717409238,0.21999985994981675,0.9686523717928992,17.847490515430277,4.480440878503862,25.003474855345782,1.6166801728364577,2.1185460781463497,0.7712910235614147,0.06590758122762719,214.27508888367808,52.77357963982156,2640.2847392077397,1284.7152273860756,0.00668040253580751,6.264352963795713e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,73,1.0548830692732559e-293,1,1284.7152261287038,Resident: E. virginicus
74,without disease,E. virginicus,0.21689341256695674,0.21836994845053712,0.21769593458953576,0.21851949567291368,0.8793022851264036,19.16820376048809,4.4193596486565,432.4969454508791,4.69460765723993,6.208141236744075,0.7892527620373003,0.05082046913987714,249.69291222623264,3.056890011781221,24310.48150599207,51.570390557877545,7.174806231022769e-5,1.3279601997804072e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,74,1,4.8402330589643364e-54,51.57039055787915,Resident: E. virginicus
75,without disease,E. virginicus,0.04951043519845412,0.1379452749892984,0.21964839866039004,0.21902479300613664,0.9398337263478327,15.760871584478233,4.274175998717087,53.088339528161434,0.04991306936312667,6.945602416855553,0.6975963291284796,0.05960076121371296,319.13929507666,59.403036204659315,4103.632964850726,916.4170027292947,0.0037498280027476838,6.413737640937953e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,75,0.9999895330777755,1.0466922224500719e-5,916.4170027292942,Resident: E. virginicus
76,without disease,E. virginicus,0.0026933202717726863,0.09008561851375463,0.2192956082545414,0.2196644440679458,0.9457715552468849,12.820739321232077,5.511498594737609,13.737149457909362,0.036809183991463,7.258446660301665,0.8232628932345202,0.07895362627503051,197.66345543702263,189.18312319405214,949.3233620566435,2494.4268490018258,0.03224068552011075,5.766440327994721e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,76,0,1,2494.426849001821,Resident: E. virginicus
77,without disease,E. virginicus,0.05821631762444138,0.10076999508521078,0.21864224862317266,0.21918466103830175,0.8435269564148736,15.087892325545733,4.128631448291364,44.253141380596,0.00805091686932713,4.259853346711078,0.7768004414500619,0.3517063682928311,263.02655879021665,73.4557539503131,3665.516195264735,752.5662532147569,0.003661719705850148,0.0015614551597674963,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,77,1,2.892712013394857e-25,752.5662532147567,Resident: E. virginicus
78,without disease,E. virginicus,5.260961825411067e-4,0.08572265710274464,0.21686843756780727,0.21892031121618435,0.986618502325567,16.931619855089313,6.913068222158795,42.056699074529384,0.08232786664658416,5.577267477188448,0.7284093784932791,0.026597341464762597,357.26387482957733,131.73679827031447,551.1756448884307,2119.414727411317,0.19402663056977174,7.33138317719152e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,78,0,1,2119.410264053801,Resident: E. virginicus
79,without disease,E. virginicus,0.047464397324977155,0.061788317088091356,0.21983367748218954,0.2194773101165768,0.916769484110238,15.34486821074397,4.23313746842657,0.5868275074280699,0.0011288844512573678,15.388642368790014,0.7916182956452883,0.08350965593715523,75.03011245166327,2528.0178876486502,6615.361012362079,17469.441134112993,2.0788008486657635e-4,1.460884904827794e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,79,0,1,17469.441134112974,Resident: E. virginicus
80,without disease,E. virginicus,0.2050494377327378,0.21869455035001906,0.2050494377327378,0.21869455035001906,0.9212977105767659,12.181197508660393,8.51997141939118,873.4851338811457,0,5.411942125099624,0.7793648998354942,0.004795676705984436,171.20392810080565,0.09000422486996065,1885.5687689501635,-45.05486045925386,0.007046716767392412,4.2941142086174377e-4,1,0,0,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,80,1,2.2314621125549823e-56,1.0271480231914377e-18,Resident: E. virginicus
81,without disease,E. virginicus,0.18956523000825026,0.14824448771158957,0.21998246177522282,0.21998857290086493,0.8807725765636917,17.257977197224857,2.6291596920072204,55.333159375281156,0.14732303786167483,5.822634132327694,0.8159339947105319,0.12908646320319184,320.2038950599982,46.25520986987551,13322.205914268041,450.85986526255374,3.558929851230028e-4,0.001073410827540892,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,81,1,1.775176440351125e-49,450.8598652625535,Resident: E. virginicus
82,without disease,E. virginicus,0.017011587990525434,0.04215537131911354,0.2194903809645054,0.2198894926662557,0.905513324790188,17.32101207725341,5.337743968198964,1.089891865769656,0.0010478580488094004,15.238461302044945,0.7586273770268697,0.1407528907086055,234.58696362975556,6498.409135078931,11928.338496747865,38323.97927894848,3.1057328141951076e-4,1.1001383288953626e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,82,0,1,38323.97927894848,Resident: E. virginicus
83,without disease,E. virginicus,0.2054513246932335,0.18283148507903776,0.2190113468449399,0.21999100649288178,0.9295480312526394,18.0316187484389,2.4229086413991388,34.50704360233457,0.051071548819953426,5.096235965961754,0.7653265473572468,0.07113775860352668,111.82569956081551,22.224501648580972,8470.83313915082,247.69431878053615,2.664620762996672e-4,8.205462773784333e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,83,1,9.867996184471952e-29,247.69431878053598,Resident: E. virginicus
84,without disease,E. virginicus,0.18526977714906356,0.21206228426912618,0.2199291078316982,0.21969822322653357,0.9884342599849505,22.648595039389466,4.549282774800666,146.00712414277058,1.0013903888190332,0.6067780564350899,0.7659644625633777,0.0841172216146245,459.2323860918731,18.51713855824233,17718.80009181307,465.7499369122879,4.0220805551278397e-4,7.741661617791034e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,84,0.9999997412303526,2.587696473645035e-7,465.11980038441027,Resident: E. virginicus
85,without disease,E. virginicus,0.026796168532824374,0.01995027646631221,0.21998882841976916,0.21999691336028893,0.9683453906023493,16.75784341438392,4.046499980028668,1.3917137251735914,0.001111581975872126,5.304393376768537,0.7731174419406479,0.2884486769687009,71.65716286344457,3224.467832782163,3481.4843852094327,7065.9322399214025,0.0010203483181187045,0.0014190995678557386,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,85,0,1,7065.932239921396,Resident: E. virginicus
86,without disease,E. virginicus,0.019748681634933807,0.13794079363990236,0.2197692962818143,0.21999973293720268,0.9325756177253061,15.588586914270914,7.4449432748281925,16.422668905271355,0.03977846357464362,7.161774635015246,0.80441700517805,0.064867312680784,203.00706502750197,108.2177767373676,3330.7826761685924,2917.7811748526246,0.0034712343189023465,2.0388273959321692e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,86,0,1,2917.781174852624,Resident: E. virginicus
87,without disease,E. virginicus,0.01722680317546571,0.03231933557521003,0.21998801014432998,0.21774080854686692,0.9833734231503539,14.611445336028256,2.3395640359349255,1.9067429697238396,1.2726485681063722,3.660437714810008,0.7804082241815168,0.13165255092196235,332.8847511875146,6625.2973655175165,8317.792917004064,13901.761858487318,8.466625146927761e-4,4.1269362375536485e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,87,0,1,13901.761834559096,Resident: E. virginicus
88,without disease,E. virginicus,0.005633740754341451,0.20498341671524642,0.219948672410996,0.2199401217431611,0.9759919450297938,14.68364117999243,2.9235756744024357,13.454269116729785,0.5699895567038988,3.882972482399667,0.7680961664535554,0.028308075045208297,165.26758067263455,75.29551617878845,930.4636105458643,1217.6251355481618,0.031242233737090414,5.9924401671213466e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,88,0,1,1217.6248265833856,Resident: E. virginicus
