time,species,N,Parameter,Estimate
29,Perennial first-year,2316.308231274227,c_A,80
30,Perennial first-year,2316.308231030287,c_A,80
31,Perennial first-year,2316.3082309168767,c_A,80
32,Perennial first-year,2316.3082308673356,c_A,80
33,Perennial first-year,2316.308230846763,c_A,80
34,Perennial first-year,2316.308230838602,c_A,80
35,Perennial first-year,2316.3082308355197,c_A,80
36,Perennial first-year,2316.3082308344005,c_A,80
37,Perennial first-year,2316.3082308340254,c_A,80
38,Perennial first-year,2316.30823083391,c_A,80
39,Perennial first-year,2316.30823083387,c_A,80
40,Perennial first-year,2316.3082308338635,c_A,80
41,Perennial first-year,2316.308230833867,c_A,80
42,Perennial first-year,2316.3082308338658,c_A,80
43,Perennial first-year,2316.308230833871,c_A,80
44,Perennial first-year,2316.308230833871,c_A,80
45,Perennial first-year,2316.3082308338703,c_A,80
46,Perennial first-year,2316.3082308338694,c_A,80
47,Perennial first-year,2316.308230833867,c_A,80
48,Perennial first-year,2316.308230833861,c_A,80
49,Perennial first-year,2316.3082308338608,c_A,80
50,Perennial first-year,2316.3082308338626,c_A,80
1,Perennial adult,28043.97422498282,c_A,80
2,Perennial adult,28032.54441136972,c_A,80
3,Perennial adult,28021.520345130637,c_A,80
4,Perennial adult,28009.05964141583,c_A,80
5,Perennial adult,27683.263360931414,c_A,80
6,Perennial adult,26671.963470945673,c_A,80
7,Perennial adult,25542.282152363812,c_A,80
8,Perennial adult,24427.567885642482,c_A,80
9,Perennial adult,23361.86467221142,c_A,80
10,Perennial adult,22352.109998560103,c_A,80
11,Perennial adult,21397.580559769838,c_A,80
12,Perennial adult,20495.59177060289,c_A,80
13,Perennial adult,19643.168165163504,c_A,80
14,Perennial adult,18837.469450558347,c_A,80
15,Perennial adult,18075.857507163728,c_A,80
16,Perennial adult,17355.87882205695,c_A,80
17,Perennial adult,16675.23779094061,c_A,80
18,Perennial adult,16031.776304306319,c_A,80
19,Perennial adult,15423.459738040101,c_A,80
20,Perennial adult,14848.367034197297,c_A,80
21,Perennial adult,14304.683062969427,c_A,80
22,Perennial adult,13790.692225050847,c_A,80
23,Perennial adult,13304.772767249362,c_A,80
24,Perennial adult,12845.39156086106,c_A,80
25,Perennial adult,12411.099225990194,c_A,80
26,Perennial adult,12000.525545280017,c_A,80
27,Perennial adult,11612.375136485432,c_A,80
28,Perennial adult,11245.423364231683,c_A,80
29,Perennial adult,10898.512475940606,c_A,80
30,Perennial adult,10570.547949034093,c_A,80
31,Perennial adult,10260.495037681438,c_A,80
32,Perennial adult,9967.375508143614,c_A,80
33,Perennial adult,9690.264552406952,c_A,80
34,Perennial adult,9428.287870370978,c_A,80
35,Perennial adult,9180.61891138757,c_A,80
36,Perennial adult,8946.476266450318,c_A,80
37,Perennial adult,8725.121202807324,c_A,80
38,Perennial adult,8515.855333219537,c_A,80
39,Perennial adult,8318.018412511197,c_A,80
40,Perennial adult,8130.986254460512,c_A,80
41,Perennial adult,7954.168762458265,c_A,80
42,Perennial adult,7787.008067720988,c_A,80
43,Perennial adult,7628.976769184675,c_A,80
44,Perennial adult,7479.576269525804,c_A,80
45,Perennial adult,7338.3352020597185,c_A,80
46,Perennial adult,7204.807943553159,c_A,80
47,Perennial adult,7078.573208258775,c_A,80
48,Perennial adult,6959.232718735727,c_A,80
49,Perennial adult,6846.409949262749,c_A,80
50,Perennial adult,6739.748937879062,c_A,80
1,Litter,2717.44754629151,c_A,80
2,Litter,2717.461408561908,c_A,80
3,Litter,2724.7100878041338,c_A,80
4,Litter,2728.5443002922457,c_A,80
5,Litter,2303.6014740091023,c_A,80
6,Litter,1888.35471864679,c_A,80
7,Litter,1652.6552799214783,c_A,80
8,Litter,1538.2622881816576,c_A,80
9,Litter,1487.002628571919,c_A,80
10,Litter,1465.2762914445311,c_A,80
11,Litter,1456.489405292738,c_A,80
12,Litter,1453.0904943304492,c_A,80
13,Litter,1451.8355086136123,c_A,80
14,Litter,1451.3962338567806,c_A,80
15,Litter,1451.2526494470521,c_A,80
16,Litter,1451.2102396216992,c_A,80
17,Litter,1451.1998651660485,c_A,80
18,Litter,1451.1984595695235,c_A,80
19,Litter,1451.1989881351356,c_A,80
20,Litter,1451.1996136324133,c_A,80
21,Litter,1451.2000133396566,c_A,80
22,Litter,1451.2002240472507,c_A,80
23,Litter,1451.200324241775,c_A,80
24,Litter,1451.2003686733774,c_A,80
25,Litter,1451.2003873243636,c_A,80
26,Litter,1451.2003947834023,c_A,80
27,Litter,1451.200397628859,c_A,80
28,Litter,1451.200398660569,c_A,80
29,Litter,1451.2003990126018,c_A,80
30,Litter,1451.2003991232027,c_A,80
31,Litter,1451.20039915358,c_A,80
32,Litter,1451.2003991597448,c_A,80
33,Litter,1451.2003991597517,c_A,80
34,Litter,1451.200399158788,c_A,80
35,Litter,1451.200399158044,c_A,80
36,Litter,1451.2003991576175,c_A,80
37,Litter,1451.2003991574047,c_A,80
38,Litter,1451.2003991573076,c_A,80
39,Litter,1451.2003991572644,c_A,80
40,Litter,1451.2003991572471,c_A,80
41,Litter,1451.2003991572406,c_A,80
42,Litter,1451.2003991572365,c_A,80
43,Litter,1451.2003991572356,c_A,80
44,Litter,1451.200399157235,c_A,80
45,Litter,1451.200399157235,c_A,80
46,Litter,1451.200399157235,c_A,80
47,Litter,1451.2003991572365,c_A,80
48,Litter,1451.200399157236,c_A,80
49,Litter,1451.2003991572358,c_A,80
50,Litter,1451.2003991572342,c_A,80
1,Annual biomass,630.7210000256988,c_A,80
2,Annual biomass,630.7180413430366,c_A,80
3,Annual biomass,632.1447846220935,c_A,80
4,Annual biomass,632.0988050511573,c_A,80
5,Annual biomass,513.9203253150192,c_A,80
6,Annual biomass,513.6917578560171,c_A,80
7,Annual biomass,514.1417464812844,c_A,80
8,Annual biomass,514.3993147912132,c_A,80
9,Annual biomass,514.5121588134186,c_A,80
10,Annual biomass,514.5553714753488,c_A,80
11,Annual biomass,514.5700076489999,c_A,80
12,Annual biomass,514.5742168297886,c_A,80
13,Annual biomass,514.5750628599297,c_A,80
14,Annual biomass,514.5750151370296,c_A,80
15,Annual biomass,514.5748291227342,c_A,80
16,Annual biomass,514.5746862426982,c_A,80
17,Annual biomass,514.5746023472681,c_A,80
18,Annual biomass,514.5745588653966,c_A,80
19,Annual biomass,514.5745380020592,c_A,80
20,Annual biomass,514.5745285334107,c_A,80
21,Annual biomass,514.5745244233489,c_A,80
22,Annual biomass,514.5745227067639,c_A,80
23,Annual biomass,514.5745220149264,c_A,80
24,Annual biomass,514.5745217456708,c_A,80
25,Annual biomass,514.5745216446265,c_A,80
26,Annual biomass,514.5745216082073,c_A,80
27,Annual biomass,514.574521595697,c_A,80
28,Annual biomass,514.5745215916636,c_A,80
29,Annual biomass,514.5745215904785,c_A,80
30,Annual biomass,514.5745215901851,c_A,80
31,Annual biomass,514.5745215901385,c_A,80
32,Annual biomass,514.574521590149,c_A,80
33,Annual biomass,514.5745215901632,c_A,80
34,Annual biomass,514.5745215901709,c_A,80
35,Annual biomass,514.5745215901774,c_A,80
36,Annual biomass,514.5745215901783,c_A,80
37,Annual biomass,514.5745215901796,c_A,80
38,Annual biomass,514.5745215901806,c_A,80
39,Annual biomass,514.5745215901801,c_A,80
40,Annual biomass,514.5745215901806,c_A,80
41,Annual biomass,514.5745215901806,c_A,80
42,Annual biomass,514.5745215901796,c_A,80
43,Annual biomass,514.5745215901801,c_A,80
44,Annual biomass,514.5745215901801,c_A,80
45,Annual biomass,514.5745215901796,c_A,80
46,Annual biomass,514.5745215901801,c_A,80
47,Annual biomass,514.5745215901815,c_A,80
48,Annual biomass,514.5745215901806,c_A,80
49,Annual biomass,514.574521590181,c_A,80
50,Annual biomass,514.5745215901792,c_A,80
1,Perennial first-year biomass,2.967051957094265,c_A,80
2,Perennial first-year biomass,2.9669473766995704,c_A,80
3,Perennial first-year biomass,2.6968999504157583,c_A,80
4,Perennial first-year biomass,2.6859446223218373,c_A,80
5,Perennial first-year biomass,381.20437834494976,c_A,80
6,Perennial first-year biomass,160.86185521342216,c_A,80
7,Perennial first-year biomass,102.14953052556528,c_A,80
8,Perennial first-year biomass,85.87728420755808,c_A,80
9,Perennial first-year biomass,81.41104511911044,c_A,80
10,Perennial first-year biomass,80.34633982577316,c_A,80
11,Perennial first-year biomass,80.2054243853501,c_A,80
12,Perennial first-year biomass,80.26139703207095,c_A,80
13,Perennial first-year biomass,80.32640979506932,c_A,80
14,Perennial first-year biomass,80.36779414582759,c_A,80
15,Perennial first-year biomass,80.38956532921075,c_A,80
16,Perennial first-year biomass,80.39990120764983,c_A,80
17,Perennial first-year biomass,80.40447780341876,c_A,80
18,Perennial first-year biomass,80.40639594922614,c_A,80
19,Perennial first-year biomass,80.40716176446607,c_A,80
20,Perennial first-year biomass,80.40745332203208,c_A,80
21,Perennial first-year biomass,80.40755876798825,c_A,80
22,Perennial first-year biomass,80.40759462158418,c_A,80
23,Perennial first-year biomass,80.40760582413844,c_A,80
24,Perennial first-year biomass,80.40760886880642,c_A,80
25,Perennial first-year biomass,80.40760946760106,c_A,80
26,Perennial first-year biomass,80.40760945333537,c_A,80
27,Perennial first-year biomass,80.4076093483192,c_A,80
28,Perennial first-year biomass,80.40760926925199,c_A,80
29,Perennial first-year biomass,80.40760922451467,c_A,80
30,Perennial first-year biomass,80.40760920228279,c_A,80
31,Perennial first-year biomass,80.4076091920891,c_A,80
32,Perennial first-year biomass,80.407609187684,c_A,80
33,Perennial first-year biomass,80.40760918587232,c_A,80
34,Perennial first-year biomass,80.40760918516072,c_A,80
35,Perennial first-year biomass,80.40760918489391,c_A,80
36,Perennial first-year biomass,80.40760918479857,c_A,80
37,Perennial first-year biomass,80.40760918476671,c_A,80
38,Perennial first-year biomass,80.40760918475722,c_A,80
39,Perennial first-year biomass,80.4076091847545,c_A,80
40,Perennial first-year biomass,80.40760918475394,c_A,80
41,Perennial first-year biomass,80.40760918475436,c_A,80
42,Perennial first-year biomass,80.40760918475436,c_A,80
43,Perennial first-year biomass,80.4076091847545,c_A,80
44,Perennial first-year biomass,80.40760918475465,c_A,80
45,Perennial first-year biomass,80.40760918475472,c_A,80
46,Perennial first-year biomass,80.40760918475443,c_A,80
47,Perennial first-year biomass,80.40760918475465,c_A,80
48,Perennial first-year biomass,80.40760918475415,c_A,80
49,Perennial first-year biomass,80.40760918475394,c_A,80
50,Perennial first-year biomass,80.40760918475415,c_A,80
1,Perennial adult biomass,661.8698752193791,c_A,80
2,Perennial adult biomass,661.8598208333486,c_A,80
3,Perennial adult biomass,661.7841029133831,c_A,80
4,Perennial adult biomass,661.2031879795154,c_A,80
5,Perennial adult biomass,85.85314041429596,c_A,80
6,Perennial adult biomass,85.39321677174289,c_A,80
7,Perennial adult biomass,83.30670826608328,c_A,80
8,Perennial adult biomass,82.02788667202424,c_A,80
9,Perennial adult biomass,81.53499804087076,c_A,80
10,Perennial adult biomass,81.38944625133165,c_A,80
11,Perennial adult biomass,81.35745888713306,c_A,80
12,Perennial adult biomass,81.35563176175344,c_A,80
13,Perennial adult biomass,81.3591741791727,c_A,80
14,Perennial adult biomass,81.36217533772208,c_A,80
15,Perennial adult biomass,81.36393271250998,c_A,80
16,Perennial adult biomass,81.36481860403964,c_A,80
17,Perennial adult biomass,81.36522732565665,c_A,80
18,Perennial adult biomass,81.36540424447342,c_A,80
19,Perennial adult biomass,81.36547689906652,c_A,80
20,Perennial adult biomass,81.36550532292539,c_A,80
21,Perennial adult biomass,81.36551590583218,c_A,80
22,Perennial adult biomass,81.365519631396,c_A,80
23,Perennial adult biomass,81.36552085255511,c_A,80
24,Perennial adult biomass,81.36552121252751,c_A,80
25,Perennial adult biomass,81.36552129931727,c_A,80
26,Perennial adult biomass,81.36552130992969,c_A,80
27,Perennial adult biomass,81.36552130449476,c_A,80
28,Perennial adult biomass,81.36552129861035,c_A,80
29,Perennial adult biomass,81.36552129490268,c_A,80
30,Perennial adult biomass,81.365521292954,c_A,80
31,Perennial adult biomass,81.36552129202616,c_A,80
32,Perennial adult biomass,81.36552129161352,c_A,80
33,Perennial adult biomass,81.36552129143935,c_A,80
34,Perennial adult biomass,81.36552129136896,c_A,80
35,Perennial adult biomass,81.3655212913423,c_A,80
36,Perennial adult biomass,81.36552129133219,c_A,80
37,Perennial adult biomass,81.36552129132893,c_A,80
38,Perennial adult biomass,81.36552129132785,c_A,80
39,Perennial adult biomass,81.3655212913272,c_A,80
40,Perennial adult biomass,81.3655212913272,c_A,80
41,Perennial adult biomass,81.3655212913272,c_A,80
42,Perennial adult biomass,81.36552129132713,c_A,80
43,Perennial adult biomass,81.36552129132734,c_A,80
44,Perennial adult biomass,81.36552129132727,c_A,80
45,Perennial adult biomass,81.3655212913272,c_A,80
46,Perennial adult biomass,81.36552129132727,c_A,80
47,Perennial adult biomass,81.36552129132706,c_A,80
48,Perennial adult biomass,81.36552129132697,c_A,80
49,Perennial adult biomass,81.36552129132706,c_A,80
50,Perennial adult biomass,81.36552129132706,c_A,80
1,Annual susceptible biomass,630.7210000256988,c_A,80
2,Annual susceptible biomass,630.7210000256988,c_A,80
3,Annual susceptible biomass,628.3256805050128,c_A,80
4,Annual susceptible biomass,611.7615254329373,c_A,80
5,Annual susceptible biomass,499.79773990966714,c_A,80
6,Annual susceptible biomass,234.50185461335042,c_A,80
7,Annual susceptible biomass,239.13519231255947,c_A,80
8,Annual susceptible biomass,248.39531063399284,c_A,80
9,Annual susceptible biomass,247.65448135688916,c_A,80
10,Annual susceptible biomass,242.68270794020577,c_A,80
11,Annual susceptible biomass,237.8718853326538,c_A,80
12,Annual susceptible biomass,234.57007425932352,c_A,80
13,Annual susceptible biomass,232.6519804731277,c_A,80
14,Annual susceptible biomass,231.644323543096,c_A,80
15,Annual susceptible biomass,231.14986297498797,c_A,80
16,Annual susceptible biomass,230.91921664475876,c_A,80
17,Annual susceptible biomass,230.81591255199282,c_A,80
18,Annual susceptible biomass,230.77122260177805,c_A,80
19,Annual susceptible biomass,230.75248490700704,c_A,80
20,Annual susceptible biomass,230.74485686282316,c_A,80
21,Annual susceptible biomass,230.74184023144454,c_A,80
22,Annual susceptible biomass,230.7406821324903,c_A,80
23,Annual susceptible biomass,230.74025140908248,c_A,80
24,Annual susceptible biomass,230.74009681069288,c_A,80
25,Annual susceptible biomass,230.7400436177129,c_A,80
26,Annual susceptible biomass,230.7400262787654,c_A,80
27,Annual susceptible biomass,230.74002104327434,c_A,80
28,Annual susceptible biomass,230.74001965038804,c_A,80
29,Annual susceptible biomass,230.74001937062764,c_A,80
30,Annual susceptible biomass,230.74001936388277,c_A,80
31,Annual susceptible biomass,230.74001939927973,c_A,80
32,Annual susceptible biomass,230.74001942649988,c_A,80
33,Annual susceptible biomass,230.7400194415515,c_A,80
34,Annual susceptible biomass,230.7400194487539,c_A,80
35,Annual susceptible biomass,230.74001945192083,c_A,80
36,Annual susceptible biomass,230.74001945319645,c_A,80
37,Annual susceptible biomass,230.7400194536899,c_A,80
38,Annual susceptible biomass,230.74001945386698,c_A,80
39,Annual susceptible biomass,230.74001945391063,c_A,80
40,Annual susceptible biomass,230.7400194539353,c_A,80
41,Annual susceptible biomass,230.74001945393582,c_A,80
42,Annual susceptible biomass,230.7400194539336,c_A,80
43,Annual susceptible biomass,230.74001945394383,c_A,80
44,Annual susceptible biomass,230.74001945395088,c_A,80
45,Annual susceptible biomass,230.74001945394627,c_A,80
46,Annual susceptible biomass,230.74001945394178,c_A,80
47,Annual susceptible biomass,230.7400194539423,c_A,80
48,Annual susceptible biomass,230.7400194539436,c_A,80
49,Annual susceptible biomass,230.7400194539415,c_A,80
50,Annual susceptible biomass,230.74001945394303,c_A,80
1,Perennial first-year susceptible biomass,2.967051957094265,c_A,80
2,Perennial first-year susceptible biomass,2.967051957094265,c_A,80
3,Perennial first-year susceptible biomass,2.9121528259347715,c_A,80
4,Perennial first-year susceptible biomass,2.2920045384653576,c_A,80
5,Perennial first-year susceptible biomass,0.6050820593727395,c_A,80
6,Perennial first-year susceptible biomass,269.4314227903093,c_A,80
7,Perennial first-year susceptible biomass,114.71694126514512,c_A,80
8,Perennial first-year susceptible biomass,73.95222605871061,c_A,80
9,Perennial first-year susceptible biomass,62.17290719816307,c_A,80
10,Perennial first-year susceptible biomass,58.57520192272321,c_A,80
11,Perennial first-year susceptible biomass,57.45029367630501,c_A,80
12,Perennial first-year susceptible biomass,57.10207687797745,c_A,80
13,Perennial first-year susceptible biomass,56.99777260789011,c_A,80
14,Perennial first-year susceptible biomass,56.96807421529234,c_A,80
15,Perennial first-year susceptible biomass,56.96015283863866,c_A,80
16,Perennial first-year susceptible biomass,56.9581848129489,c_A,80
17,Perennial first-year susceptible biomass,56.95771220811203,c_A,80
18,Perennial first-year susceptible biomass,56.957581070935355,c_A,80
19,Perennial first-year susceptible biomass,56.95752534475555,c_A,80
20,Perennial first-year susceptible biomass,56.957491987593016,c_A,80
21,Perennial first-year susceptible biomass,56.95747081665657,c_A,80
22,Perennial first-year susceptible biomass,56.95745811343355,c_A,80
23,Perennial first-year susceptible biomass,56.957451016059586,c_A,80
24,Perennial first-year susceptible biomass,56.95744729369514,c_A,80
25,Perennial first-year susceptible biomass,56.95744544201533,c_A,80
26,Perennial first-year susceptible biomass,56.95744456094341,c_A,80
27,Perennial first-year susceptible biomass,56.95744415740673,c_A,80
28,Perennial first-year susceptible biomass,56.95744397870534,c_A,80
29,Perennial first-year susceptible biomass,56.95744390195331,c_A,80
30,Perennial first-year susceptible biomass,56.95744386991642,c_A,80
31,Perennial first-year susceptible biomass,56.95744385690874,c_A,80
32,Perennial first-year susceptible biomass,56.95744385177086,c_A,80
33,Perennial first-year susceptible biomass,56.95744384979772,c_A,80
34,Perennial first-year susceptible biomass,56.957443849062386,c_A,80
35,Perennial first-year susceptible biomass,56.95744384879926,c_A,80
36,Perennial first-year susceptible biomass,56.95744384870686,c_A,80
37,Perennial first-year susceptible biomass,56.95744384867696,c_A,80
38,Perennial first-year susceptible biomass,56.95744384866777,c_A,80
39,Perennial first-year susceptible biomass,56.957443848664205,c_A,80
40,Perennial first-year susceptible biomass,56.95744384866428,c_A,80
41,Perennial first-year susceptible biomass,56.957443848663836,c_A,80
42,Perennial first-year susceptible biomass,56.957443848664,c_A,80
43,Perennial first-year susceptible biomass,56.957443848664965,c_A,80
44,Perennial first-year susceptible biomass,56.95744384866556,c_A,80
45,Perennial first-year susceptible biomass,56.95744384866525,c_A,80
46,Perennial first-year susceptible biomass,56.95744384866501,c_A,80
47,Perennial first-year susceptible biomass,56.957443848664795,c_A,80
48,Perennial first-year susceptible biomass,56.95744384866497,c_A,80
49,Perennial first-year susceptible biomass,56.95744384866448,c_A,80
50,Perennial first-year susceptible biomass,56.957443848664454,c_A,80
1,Perennial adult susceptible biomass,661.8698752193791,c_A,80
2,Perennial adult susceptible biomass,661.8698752193791,c_A,80
3,Perennial adult susceptible biomass,657.1219752334703,c_A,80
4,Perennial adult susceptible biomass,622.1734562761037,c_A,80
5,Perennial adult susceptible biomass,427.9908599026044,c_A,80
6,Perennial adult susceptible biomass,32.115877366550535,c_A,80
7,Perennial adult susceptible biomass,33.2789494088041,c_A,80
8,Perennial adult susceptible biomass,38.9189133866459,c_A,80
9,Perennial adult susceptible biomass,40.11077422749626,c_A,80
10,Perennial adult susceptible biomass,39.767474782685724,c_A,80
11,Perennial adult susceptible biomass,39.17986589096277,c_A,80
12,Perennial adult susceptible biomass,38.72810455457042,c_A,80
13,Perennial adult susceptible biomass,38.453074951954434,c_A,80
14,Perennial adult susceptible biomass,38.30491474009859,c_A,80
15,Perennial adult susceptible biomass,38.231094607724344,c_A,80
16,Perennial adult susceptible biomass,38.196316989035765,c_A,80
17,Perennial adult susceptible biomass,38.18063523514381,c_A,80
18,Perennial adult susceptible biomass,38.17381944032615,c_A,80
19,Perennial adult susceptible biomass,38.17095238038336,c_A,80
20,Perennial adult susceptible biomass,38.16978262737125,c_A,80
21,Perennial adult susceptible biomass,38.16931939277763,c_A,80
22,Perennial adult susceptible biomass,38.169141441505325,c_A,80
23,Perennial adult susceptible biomass,38.169075264384006,c_A,80
24,Perennial adult susceptible biomass,38.1690515346378,c_A,80
25,Perennial adult susceptible biomass,38.16904338737174,c_A,80
26,Perennial adult susceptible biomass,38.1690407422904,c_A,80
27,Perennial adult susceptible biomass,38.169039949629,c_A,80
28,Perennial adult susceptible biomass,38.1690397421444,c_A,80
29,Perennial adult susceptible biomass,38.16903970252327,c_A,80
30,Perennial adult susceptible biomass,38.16903970312432,c_A,80
31,Perennial adult susceptible biomass,38.16903970932518,c_A,80
32,Perennial adult susceptible biomass,38.16903971384897,c_A,80
33,Perennial adult susceptible biomass,38.16903971630955,c_A,80
34,Perennial adult susceptible biomass,38.16903971747832,c_A,80
35,Perennial adult susceptible biomass,38.16903971799021,c_A,80
36,Perennial adult susceptible biomass,38.169039718196316,c_A,80
37,Perennial adult susceptible biomass,38.169039718276046,c_A,80
38,Perennial adult susceptible biomass,38.16903971830478,c_A,80
39,Perennial adult susceptible biomass,38.169039718311986,c_A,80
40,Perennial adult susceptible biomass,38.16903971831579,c_A,80
41,Perennial adult susceptible biomass,38.1690397183159,c_A,80
42,Perennial adult susceptible biomass,38.16903971831559,c_A,80
43,Perennial adult susceptible biomass,38.169039718317165,c_A,80
44,Perennial adult susceptible biomass,38.169039718318324,c_A,80
45,Perennial adult susceptible biomass,38.16903971831758,c_A,80
46,Perennial adult susceptible biomass,38.169039718316924,c_A,80
47,Perennial adult susceptible biomass,38.169039718317,c_A,80
48,Perennial adult susceptible biomass,38.169039718316895,c_A,80
49,Perennial adult susceptible biomass,38.16903971831665,c_A,80
50,Perennial adult susceptible biomass,38.1690397183169,c_A,80
1,Annual infected biomass,0,c_A,80
2,Annual infected biomass,2.3923608380238406,c_A,80
3,Annual infected biomass,20.383259189156206,c_A,80
4,Annual infected biomass,132.3010651414902,c_A,80
5,Annual infected biomass,279.4184707016688,c_A,80
6,Annual infected biomass,274.5565655434577,c_A,80
7,Annual infected biomass,265.74643584729154,c_A,80
8,Annual infected biomass,266.74483343432405,c_A,80
9,Annual infected biomass,271.82945087321286,c_A,80
10,Annual infected biomass,276.683486142695,c_A,80
11,Annual infected biomass,279.99993338967636,c_A,80
12,Annual infected biomass,281.9222363566609,c_A,80
13,Annual infected biomass,282.93073931683375,c_A,80
14,Annual infected biomass,283.4251521620416,c_A,80
15,Annual infected biomass,283.6556124779754,c_A,80
16,Annual infected biomass,283.7587736907054,c_A,80
17,Annual infected biomass,283.80337974549,c_A,80
18,Annual infected biomass,283.8220739583896,c_A,80
19,Annual infected biomass,283.829681139236,c_A,80
20,Annual infected biomass,283.83268830196613,c_A,80
21,Annual infected biomass,283.83384229085857,c_A,80
22,Annual infected biomass,283.8342712976814,c_A,80
23,Annual infected biomass,283.8344252042335,c_A,80
24,Annual infected biomass,283.83447812795794,c_A,80
25,Annual infected biomass,283.83449536586113,c_A,80
26,Annual infected biomass,283.83450056493297,c_A,80
27,Annual infected biomass,283.83450194530894,c_A,80
28,Annual infected biomass,283.83450222103596,c_A,80
29,Annual infected biomass,283.83450222659576,c_A,80
30,Annual infected biomass,283.83450219090537,c_A,80
31,Annual infected biomass,283.8345021636386,c_A,80
32,Annual infected biomass,283.83450214859744,c_A,80
33,Annual infected biomass,283.83450214140925,c_A,80
34,Annual infected biomass,283.83450213825006,c_A,80
35,Annual infected biomass,283.8345021369809,c_A,80
36,Annual infected biomass,283.83450213648837,c_A,80
37,Annual infected biomass,283.83450213631266,c_A,80
38,Annual infected biomass,283.8345021362699,c_A,80
39,Annual infected biomass,283.8345021362448,c_A,80
40,Annual infected biomass,283.83450213624474,c_A,80
41,Annual infected biomass,283.83450213624695,c_A,80
42,Annual infected biomass,283.8345021362358,c_A,80
43,Annual infected biomass,283.8345021362292,c_A,80
44,Annual infected biomass,283.8345021362338,c_A,80
45,Annual infected biomass,283.83450213623786,c_A,80
46,Annual infected biomass,283.8345021362378,c_A,80
47,Annual infected biomass,283.83450213623786,c_A,80
48,Annual infected biomass,283.83450213623905,c_A,80
49,Annual infected biomass,283.834502136238,c_A,80
50,Annual infected biomass,283.83450213623803,c_A,80
1,Perennial first-year infected biomass,0,c_A,80
2,Perennial first-year infected biomass,0.054794550764799,c_A,80
3,Perennial first-year infected biomass,0.40489541195040085,c_A,80
4,Perennial first-year infected biomass,2.0808625629490978,c_A,80
5,Perennial first-year infected biomass,111.77295555464046,c_A,80
6,Perennial first-year infected biomass,46.144913948277036,c_A,80
7,Perennial first-year infected biomass,28.197304466854675,c_A,80
8,Perennial first-year infected biomass,23.70437700939501,c_A,80
9,Perennial first-year infected biomass,22.83584319638723,c_A,80
10,Perennial first-year infected biomass,22.896046149468145,c_A,80
11,Perennial first-year infected biomass,23.103347507372646,c_A,80
12,Perennial first-year infected biomass,23.263624424180833,c_A,80
13,Perennial first-year infected biomass,23.358335579776984,c_A,80
14,Perennial first-year infected biomass,23.407641307188925,c_A,80
15,Perennial first-year infected biomass,23.43138051626185,c_A,80
16,Perennial first-year infected biomass,23.442188999537805,c_A,80
17,Perennial first-year infected biomass,23.446896732483403,c_A,80
18,Perennial first-year infected biomass,23.448870604470585,c_A,80
19,Perennial first-year infected biomass,23.449669776873048,c_A,80
20,Perennial first-year infected biomass,23.44998250537552,c_A,80
21,Perennial first-year infected biomass,23.450100654554696,c_A,80
22,Perennial first-year infected biomass,23.450143605524595,c_A,80
23,Perennial first-year infected biomass,23.450158530443304,c_A,80
24,Perennial first-year infected biomass,23.45016342679109,c_A,80
25,Perennial first-year infected biomass,23.450164906657655,c_A,80
26,Perennial first-year infected biomass,23.450165295928645,c_A,80
27,Perennial first-year infected biomass,23.450165369613853,c_A,80
28,Perennial first-year infected biomass,23.45016536729868,c_A,80
29,Perennial first-year infected biomass,23.450165354598255,c_A,80
30,Perennial first-year infected biomass,23.450165345374042,c_A,80
31,Perennial first-year infected biomass,23.450165340318236,c_A,80
32,Perennial first-year infected biomass,23.450165337886283,c_A,80
33,Perennial first-year infected biomass,23.45016533680993,c_A,80
34,Perennial first-year infected biomass,23.450165336361465,c_A,80
35,Perennial first-year infected biomass,23.450165336187055,c_A,80
36,Perennial first-year infected biomass,23.45016533612161,c_A,80
37,Perennial first-year infected biomass,23.45016533609894,c_A,80
38,Perennial first-year infected biomass,23.450165336093015,c_A,80
39,Perennial first-year infected biomass,23.45016533609022,c_A,80
40,Perennial first-year infected biomass,23.4501653360901,c_A,80
41,Perennial first-year infected biomass,23.45016533609036,c_A,80
42,Perennial first-year infected biomass,23.450165336089402,c_A,80
43,Perennial first-year infected biomass,23.450165336088943,c_A,80
44,Perennial first-year infected biomass,23.4501653360894,c_A,80
45,Perennial first-year infected biomass,23.450165336089714,c_A,80
46,Perennial first-year infected biomass,23.450165336089636,c_A,80
47,Perennial first-year infected biomass,23.450165336089675,c_A,80
48,Perennial first-year infected biomass,23.45016533608967,c_A,80
49,Perennial first-year infected biomass,23.450165336089484,c_A,80
50,Perennial first-year infected biomass,23.450165336089576,c_A,80
1,Perennial adult infected biomass,0,c_A,80
2,Perennial adult infected biomass,4.737845599878334,c_A,80
3,Perennial adult infected biomass,39.61064663727937,c_A,80
4,Perennial adult infected biomass,233.21232807691098,c_A,80
5,Perennial adult infected biomass,53.73726304774543,c_A,80
6,Perennial adult infected biomass,52.11426736293878,c_A,80
7,Perennial adult infected biomass,44.38779487943738,c_A,80
8,Perennial adult infected biomass,41.91711244452798,c_A,80
9,Perennial adult infected biomass,41.76752325818504,c_A,80
10,Perennial adult infected biomass,42.209580360368875,c_A,80
11,Perennial adult infected biomass,42.62935433256264,c_A,80
12,Perennial adult infected biomass,42.90255680979901,c_A,80
13,Perennial adult infected biomass,43.05425943907411,c_A,80
